,Respondent,Year,Month,Sales,Total income,Purchases,Salary expense,Utility expense,Miscellaneous expense,Rent expense,Professional fees,Transport expense,Tax expense,Loss from theft,Bank fee,Total expense,Gifts given,Total other income and expenses,Net income,Withdrawal,Retained earnings,Cash,Ar,Equipment,Building,Live stock,Land,Informal loans given,Loans to employees,Total assets,Ap,Informal loan,Long term loan,Short term loan,Total liabilities,Equity
546,4483.0,2021,12,18000.0,18000.0,-500.0,-8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8600.0,0.0,0.0,9400.0,0.0,9400.0,478150.0,0.0,243000.0,0.0,0.0,0.0,6000.0,0.0,727150.0,0.0,0.0,0.0,0.0,0.0,727150.0
547,4483.0,2022,1,15350.0,15350.0,-900.0,-5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6600.0,0.0,0.0,8750.0,0.0,8750.0,486900.0,0.0,243000.0,0.0,0.0,0.0,6000.0,0.0,735900.0,0.0,0.0,0.0,0.0,0.0,735900.0
548,4483.0,2022,2,16100.0,16100.0,0.0,-4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4800.0,0.0,0.0,11300.0,0.0,11300.0,498200.0,0.0,243000.0,0.0,0.0,0.0,6000.0,0.0,747200.0,0.0,0.0,0.0,0.0,0.0,747200.0
549,4483.0,2022,3,17950.0,17950.0,-500.0,-4050.0,0.0,-750.0,0.0,0.0,0.0,0.0,0.0,0.0,-5300.0,0.0,0.0,12650.0,0.0,12650.0,510850.0,0.0,247000.0,0.0,0.0,0.0,6000.0,0.0,763850.0,0.0,0.0,0.0,0.0,0.0,763850.0
550,4483.0,2022,4,4850.0,4850.0,0.0,-1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,0.0,0.0,3500.0,0.0,3500.0,513950.0,0.0,247400.0,0.0,0.0,0.0,6000.0,0.0,767350.0,0.0,0.0,0.0,0.0,0.0,767350.0
551,4484.0,2021,4,78800.0,78800.0,-32500.0,0.0,-850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33350.0,0.0,0.0,45450.0,0.0,45450.0,45450.0,0.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1420450.0,0.0,0.0,-300000.0,0.0,-300000.0,1720450.0
552,4484.0,2021,5,0.0,0.0,-56000.0,-20189.0,-200.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,-77389.0,0.0,0.0,-77389.0,-32263.0,-109652.0,-64202.0,0.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1310798.0,0.0,0.0,-300000.0,0.0,-300000.0,1610798.0
553,4484.0,2021,6,0.0,0.0,-99448.0,-21652.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121600.0,0.0,0.0,-121600.0,-10000.0,-131600.0,365198.0,-281000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1459198.0,0.0,0.0,-300000.0,0.0,-300000.0,1759198.0
554,4484.0,2021,7,67166.0,67166.0,-63275.0,0.0,0.0,0.0,-9000.0,0.0,0.0,0.0,0.0,0.0,-72275.0,0.0,0.0,-5109.0,0.0,-5109.0,430089.0,-281000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1524089.0,0.0,0.0,-300000.0,0.0,-300000.0,1824089.0
555,4484.0,2021,8,94072.0,94072.0,-82475.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82475.26,0.0,0.0,11596.74,0.0,11596.74,493685.74,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1535685.74,0.0,0.0,-300000.0,0.0,-300000.0,1835685.74
556,4484.0,2021,9,25456.27,25456.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25456.27,0.0,25456.27,519142.01,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1561142.01,0.0,0.0,-300000.0,0.0,-300000.0,1861142.01
557,4484.0,2021,10,294319.76,294319.76,-49225.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49225.87,0.0,0.0,245093.89,0.0,245093.89,764235.9,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1806235.9,0.0,0.0,-300000.0,0.0,-300000.0,2106235.9
558,4484.0,2021,11,30000.0,30000.0,-28716.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28716.17,0.0,0.0,1283.83,0.0,1283.83,765519.73,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1807519.73,0.0,0.0,-300000.0,0.0,-300000.0,2107519.73
559,4484.0,2021,12,7000.0,7000.0,-10000.0,0.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000.0,0.0,0.0,-8000.0,-6000.0,-14000.0,751519.73,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1793519.73,0.0,0.0,-300000.0,0.0,-300000.0,2093519.73
560,4484.0,2022,1,15000.0,15000.0,0.0,0.0,-5000.0,-4800.0,0.0,0.0,0.0,0.0,0.0,0.0,-9800.0,0.0,0.0,5200.0,0.0,5200.0,756719.73,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1798719.73,0.0,0.0,-300000.0,0.0,-300000.0,2098719.73
561,4484.0,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756719.73,-333000.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1798719.73,0.0,0.0,-300000.0,0.0,-300000.0,2098719.73
562,4485.0,2021,2,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,180000.0,0.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,755500.0,0.0,0.0,0.0,0.0,0.0,755500.0
563,4485.0,2021,4,0.0,0.0,-9620.0,0.0,0.0,-300.0,0.0,0.0,-140.0,0.0,0.0,0.0,-10060.0,0.0,0.0,-10060.0,-1000.0,-11060.0,-11060.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,744440.0,0.0,0.0,0.0,0.0,0.0,744440.0
564,4485.0,2021,5,0.0,0.0,-41000.0,-600.0,0.0,-500.0,0.0,0.0,-700.0,0.0,0.0,0.0,-42800.0,0.0,0.0,-42800.0,0.0,-42800.0,-49360.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,706140.0,0.0,0.0,0.0,0.0,0.0,706140.0
565,4485.0,2021,6,160000.0,160000.0,-93380.0,-1500.0,-3700.0,-100.0,0.0,0.0,-1400.0,0.0,0.0,0.0,-100080.0,0.0,0.0,59920.0,-93400.0,-33480.0,107160.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,862660.0,0.0,0.0,0.0,0.0,0.0,862660.0
566,4485.0,2021,7,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-800.0,0.0,0.0,-800.0,-78000.0,-78800.0,28360.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,783860.0,0.0,0.0,0.0,0.0,0.0,783860.0
567,4485.0,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378360.0,180000.0,575500.0,0.0,0.0,0.0,0.0,0.0,1133860.0,0.0,0.0,0.0,0.0,0.0,1133860.0
568,4487.0,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,188600.0
569,4487.0,2021,4,100000.0,100000.0,-1200.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-1300.0,0.0,0.0,98700.0,0.0,98700.0,98700.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,287300.0,0.0,0.0,0.0,0.0,0.0,287300.0
570,4487.0,2021,5,23000.0,23000.0,-17500.0,-16750.0,0.0,0.0,0.0,0.0,-700.0,0.0,0.0,0.0,-34950.0,0.0,0.0,-11950.0,-50000.0,-61950.0,136750.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,325350.0,0.0,0.0,0.0,0.0,0.0,325350.0
571,4487.0,2021,6,45500.0,45500.0,0.0,-15940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15940.0,0.0,0.0,29560.0,0.0,29560.0,166310.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,354910.0,0.0,0.0,0.0,0.0,0.0,354910.0
572,4487.0,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166310.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,354910.0,0.0,0.0,0.0,0.0,0.0,354910.0
573,4487.0,2021,8,0.0,0.0,-20800.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-20950.0,0.0,0.0,-20950.0,-140500.0,-161450.0,144860.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,333460.0,0.0,0.0,0.0,0.0,0.0,333460.0
574,4487.0,2021,9,633200.0,633200.0,-184400.0,-1000.0,-2400.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,-188000.0,0.0,0.0,445200.0,-71000.0,374200.0,587060.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,775660.0,0.0,0.0,0.0,0.0,0.0,775660.0
575,4487.0,2021,10,70000.0,70000.0,-71624.0,0.0,-1100.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,-73024.0,0.0,0.0,-3024.0,-34000.0,-37024.0,570036.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,758636.0,0.0,0.0,0.0,0.0,0.0,758636.0
576,4487.0,2021,11,85000.0,85000.0,-76440.0,-9700.0,0.0,-300.0,-4500.0,0.0,-260.0,0.0,0.0,0.0,-91200.0,-1000.0,-1000.0,-7200.0,0.0,-7200.0,562836.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,751436.0,0.0,0.0,0.0,0.0,0.0,751436.0
577,4487.0,2021,12,142000.0,142000.0,-120720.0,-7042.0,-2700.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-130562.0,0.0,0.0,11438.0,-20000.0,-8562.0,594274.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,782874.0,0.0,0.0,0.0,0.0,0.0,782874.0
578,4487.0,2022,1,199020.0,199020.0,-90190.0,0.0,-650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90840.0,0.0,0.0,108180.0,-5000.0,103180.0,697454.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,886054.0,0.0,0.0,0.0,0.0,0.0,886054.0
579,4487.0,2022,2,143680.0,143680.0,-99440.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100040.0,0.0,0.0,43640.0,0.0,43640.0,741094.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,929694.0,0.0,0.0,0.0,0.0,0.0,929694.0
580,4487.0,2022,3,60000.0,60000.0,-18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18000.0,0.0,0.0,42000.0,-30000.0,12000.0,783094.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,971694.0,0.0,0.0,0.0,0.0,0.0,971694.0
581,4487.0,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783094.0,0.0,188600.0,0.0,0.0,0.0,0.0,0.0,971694.0,0.0,0.0,0.0,0.0,0.0,971694.0
582,4490.0,2021,1,45000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,45000.0,0.0,45000.0,580500.0,0.0,0.0,0.0,0.0,0.0,625500.0,0.0,0.0,0.0,0.0,0.0,625500.0
583,4490.0,2021,3,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,70000.0,0.0,115000.0,580500.0,0.0,0.0,0.0,0.0,0.0,695500.0,0.0,0.0,0.0,0.0,0.0,695500.0
584,4490.0,2021,4,42000.0,42000.0,-41000.0,-16900.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58900.0,0.0,0.0,-16900.0,0.0,-16900.0,-16900.0,115000.0,580500.0,0.0,0.0,0.0,0.0,0.0,678600.0,0.0,0.0,0.0,0.0,0.0,678600.0
585,4490.0,2021,5,343900.0,343900.0,-154100.0,-47600.0,-6700.0,0.0,0.0,0.0,-5430.0,0.0,0.0,0.0,-213830.0,0.0,0.0,130070.0,-115600.0,14470.0,89570.0,94000.0,580500.0,0.0,0.0,0.0,0.0,0.0,764070.0,0.0,0.0,0.0,0.0,0.0,764070.0
586,4490.0,2021,6,88600.0,88600.0,-83000.0,-44500.0,-600.0,-22120.0,0.0,0.0,-3560.0,0.0,0.0,0.0,-153780.0,0.0,0.0,-65180.0,-170260.0,-235440.0,761630.0,94000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1436130.0,0.0,0.0,0.0,0.0,0.0,1436130.0
587,4490.0,2021,7,324000.0,324000.0,-100080.0,-49210.0,-5000.0,-930.0,0.0,0.0,-3980.0,0.0,0.0,0.0,-159200.0,0.0,0.0,164800.0,-7080.0,157720.0,919350.0,94000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1593850.0,0.0,0.0,0.0,0.0,0.0,1593850.0
588,4490.0,2021,8,204880.0,204880.0,-128800.0,0.0,-2000.0,-8600.0,0.0,0.0,-2000.0,0.0,0.0,0.0,-141400.0,0.0,0.0,63480.0,-24000.0,39480.0,1018830.0,94000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1693330.0,0.0,0.0,0.0,0.0,0.0,1693330.0
589,4490.0,2021,9,119000.0,119000.0,-84500.0,-41200.0,-3500.0,-700.0,-4500.0,0.0,-600.0,0.0,0.0,0.0,-135000.0,0.0,0.0,-16000.0,-63000.0,-79000.0,1083830.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1674330.0,0.0,0.0,0.0,0.0,0.0,1674330.0
590,4490.0,2021,10,187000.0,187000.0,-34200.0,-61000.0,-4800.0,-2500.0,0.0,0.0,0.0,-38000.0,0.0,0.0,-140500.0,0.0,0.0,46500.0,-108500.0,-62000.0,1121830.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1712330.0,0.0,0.0,0.0,0.0,0.0,1712330.0
591,4490.0,2021,11,115500.0,115500.0,-92700.0,-14200.0,-3330.0,-800.0,-13860.0,0.0,0.0,0.0,0.0,0.0,-124890.0,0.0,0.0,-9390.0,-20000.0,-29390.0,1112440.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1702940.0,0.0,0.0,0.0,0.0,0.0,1702940.0
592,4490.0,2021,12,616000.0,616000.0,-25600.0,-21350.0,0.0,0.0,0.0,0.0,-2750.0,0.0,0.0,0.0,-49700.0,0.0,0.0,566300.0,-35000.0,531300.0,1678740.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,2269240.0,0.0,0.0,0.0,0.0,0.0,2269240.0
593,4490.0,2022,1,126000.0,126000.0,-373100.0,-16000.0,0.0,-19000.0,0.0,0.0,-9000.0,0.0,0.0,0.0,-417100.0,0.0,0.0,-291100.0,-178000.0,-469100.0,1209640.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1800140.0,0.0,0.0,0.0,0.0,0.0,1800140.0
594,4490.0,2022,2,136000.0,136000.0,-43400.0,-13500.0,0.0,-8500.0,0.0,0.0,0.0,0.0,0.0,0.0,-65400.0,0.0,0.0,70600.0,-35000.0,35600.0,1315240.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1905740.0,0.0,0.0,0.0,0.0,0.0,1905740.0
595,4490.0,2022,3,122900.0,122900.0,-58750.0,0.0,-3000.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,-63750.0,0.0,0.0,59150.0,-60000.0,-850.0,1374390.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1964890.0,0.0,0.0,0.0,0.0,0.0,1964890.0
596,4490.0,2022,4,75000.0,75000.0,-38700.0,-29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67700.0,0.0,0.0,7300.0,-35000.0,-27700.0,1381690.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1972190.0,0.0,0.0,0.0,0.0,0.0,1972190.0
597,4490.0,2022,5,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,1391690.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,1982190.0,0.0,0.0,0.0,0.0,0.0,1982190.0
598,4490.0,2022,10,120000.0,120000.0,-50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,0.0,0.0,70000.0,0.0,70000.0,1511690.0,10000.0,580500.0,0.0,0.0,0.0,0.0,0.0,2102190.0,50000.0,0.0,0.0,0.0,50000.0,2052190.0
599,4490.0,2022,11,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,1501690.0,10102.0,580500.0,0.0,0.0,0.0,0.0,0.0,2092292.0,50000.0,-10000.0,0.0,0.0,40000.0,2052292.0
600,4491.0,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,14290.0
601,4491.0,2021,4,12850.0,12850.0,-10900.0,-1500.0,-3460.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,-16280.0,0.0,0.0,-3430.0,-900.0,-4330.0,-4330.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,9960.0,0.0,0.0,0.0,0.0,0.0,9960.0
602,4491.0,2021,5,12955.0,12955.0,-16550.0,-800.0,-780.0,-80.0,0.0,0.0,-80.0,0.0,0.0,0.0,-18290.0,0.0,0.0,-5335.0,-600.0,-5935.0,-7565.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,6725.0,2700.0,0.0,0.0,0.0,2700.0,4025.0
603,4491.0,2021,6,14899.0,14899.0,-24056.0,0.0,-2500.0,-2132.0,0.0,0.0,-150.0,0.0,0.0,0.0,-28838.0,0.0,0.0,-13939.0,-19061.0,-33000.0,182610.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,196900.0,8600.0,0.0,0.0,0.0,8600.0,188300.0
604,4491.0,2021,7,50380.5,50380.5,-44645.5,0.0,-3250.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,-48151.5,0.0,0.0,2229.0,-1400.0,829.0,176839.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,191129.0,2000.0,0.0,0.0,0.0,2000.0,189129.0
605,4491.0,2021,8,91128.0,91128.0,-66223.0,0.0,-450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66673.0,0.0,0.0,24455.0,-350.0,24105.0,200944.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,215234.0,2000.0,0.0,0.0,0.0,2000.0,213234.0
606,4491.0,2021,9,40253.0,40253.0,-40990.0,-2000.0,-3250.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,-46400.0,0.0,0.0,-6147.0,0.0,-6147.0,194797.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,209087.0,2000.0,0.0,0.0,0.0,2000.0,207087.0
607,4491.0,2021,10,51752.0,51752.0,-37816.0,-2000.0,-3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43336.0,0.0,0.0,8416.0,-2300.0,6116.0,200913.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,215203.0,2000.0,0.0,0.0,0.0,2000.0,213203.0
608,4491.0,2021,11,26750.0,26750.0,-18800.0,-2000.0,-2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22850.0,0.0,0.0,3900.0,0.0,3900.0,204813.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,219103.0,2000.0,0.0,0.0,0.0,2000.0,217103.0
609,4491.0,2021,12,9350.0,9350.0,-8560.0,0.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8700.0,0.0,0.0,650.0,0.0,650.0,205463.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,219753.0,2000.0,0.0,0.0,0.0,2000.0,217753.0
610,4491.0,2022,1,4641.0,4641.0,-2645.0,0.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2770.0,0.0,0.0,1871.0,0.0,1871.0,207334.0,0.0,14290.0,0.0,0.0,0.0,0.0,0.0,221624.0,2000.0,0.0,0.0,0.0,2000.0,219624.0
611,4493.0,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75000.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,133160.0,0.0,-75000.0,0.0,0.0,-75000.0,208160.0
612,4493.0,2021,4,45220.0,45220.0,-14000.0,-11300.0,-700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26000.0,0.0,0.0,19220.0,-5000.0,14220.0,-60780.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,147380.0,0.0,-75000.0,0.0,0.0,-75000.0,222380.0
613,4493.0,2021,5,91155.0,91155.0,-35000.0,-19600.0,-14200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68800.0,0.0,0.0,22355.0,0.0,22355.0,-38425.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,169735.0,0.0,-75000.0,0.0,0.0,-75000.0,244735.0
614,4493.0,2021,6,99000.0,99000.0,-74300.0,-23100.0,-4600.0,0.0,0.0,0.0,-320.0,0.0,0.0,0.0,-102320.0,0.0,0.0,-3320.0,-133200.0,-136520.0,137670.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,345830.0,0.0,-75000.0,0.0,0.0,-75000.0,420830.0
615,4493.0,2021,7,61500.0,61500.0,-55500.0,-8300.0,-2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65850.0,0.0,0.0,-4350.0,-92520.0,-96870.0,116400.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,324560.0,0.0,-75000.0,0.0,0.0,-75000.0,399560.0
616,4493.0,2021,8,92360.0,92360.0,-39600.0,-11300.0,-4860.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,-72760.0,0.0,0.0,19600.0,0.0,19600.0,136000.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,344160.0,0.0,-75000.0,0.0,0.0,-75000.0,419160.0
617,4493.0,2021,9,107700.0,107700.0,-42600.0,-12850.0,-2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57740.0,0.0,0.0,49960.0,0.0,49960.0,185960.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,394120.0,0.0,-75000.0,0.0,0.0,-75000.0,469120.0
618,4493.0,2021,10,86500.0,86500.0,-55350.0,-12100.0,-3200.0,-13000.0,-5000.0,0.0,0.0,0.0,0.0,0.0,-88650.0,0.0,0.0,-2150.0,0.0,-2150.0,153810.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,361970.0,0.0,-105000.0,0.0,0.0,-105000.0,466970.0
619,4493.0,2021,11,83890.0,83890.0,-50550.0,-16700.0,-1820.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,-69570.0,0.0,0.0,14320.0,0.0,14320.0,168130.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,376290.0,0.0,-105000.0,0.0,0.0,-105000.0,481290.0
620,4493.0,2021,12,61050.0,61050.0,-44000.0,-17000.0,-5320.0,-2400.0,0.0,0.0,0.0,0.0,0.0,0.0,-68720.0,0.0,0.0,-7670.0,0.0,-7670.0,160460.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,368620.0,0.0,-105000.0,0.0,0.0,-105000.0,473620.0
621,4493.0,2022,1,103750.0,103750.0,-15300.0,-16450.0,-2190.0,-1850.0,0.0,0.0,0.0,0.0,0.0,0.0,-35790.0,0.0,0.0,67960.0,0.0,67960.0,228420.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,436580.0,0.0,-105000.0,0.0,0.0,-105000.0,541580.0
622,4493.0,2022,2,87600.0,87600.0,-40650.0,-10600.0,-460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51710.0,0.0,0.0,35890.0,-1250.0,34640.0,263060.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,471220.0,0.0,-105000.0,0.0,0.0,-105000.0,576220.0
623,4493.0,2022,3,75100.0,75100.0,-23300.0,-13000.0,-940.0,-360.0,0.0,0.0,0.0,0.0,0.0,0.0,-37600.0,0.0,0.0,37500.0,0.0,37500.0,300560.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,508720.0,0.0,-105000.0,0.0,0.0,-105000.0,613720.0
624,4493.0,2022,4,30400.0,30400.0,-15400.0,-2800.0,-460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18660.0,0.0,0.0,11740.0,0.0,11740.0,312300.0,0.0,208160.0,0.0,0.0,0.0,0.0,0.0,520460.0,0.0,-105000.0,0.0,0.0,-105000.0,625460.0
625,4494.0,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161000.0,0.0,780000.0,0.0,0.0,0.0,0.0,11000.0,630000.0,0.0,-150000.0,0.0,0.0,-150000.0,780000.0
626,4494.0,2021,4,73000.0,73000.0,-105000.0,-10000.0,-5500.0,-1000.0,-15000.0,0.0,0.0,-11800.0,0.0,0.0,-148300.0,0.0,0.0,-75300.0,-26000.0,-101300.0,-261500.0,0.0,780000.0,0.0,0.0,0.0,0.0,10200.0,528700.0,0.0,-150000.0,0.0,0.0,-150000.0,678700.0
627,4494.0,2021,5,142000.0,142000.0,-300010.0,-20000.0,-3580.0,-3500.0,0.0,0.0,0.0,-11000.0,0.0,0.0,-338090.0,0.0,0.0,-196090.0,-45000.0,-241090.0,-377590.0,0.0,780000.0,0.0,0.0,0.0,0.0,10200.0,412610.0,0.0,-180000.0,0.0,0.0,-180000.0,592610.0
628,4494.0,2021,6,151200.0,151200.0,-180000.0,-15000.0,-2000.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,-227000.0,0.0,0.0,-75800.0,-86000.0,-161800.0,-67390.0,0.0,780000.0,0.0,0.0,0.0,0.0,10200.0,722810.0,0.0,-110000.0,0.0,0.0,-110000.0,832810.0
629,4494.0,2021,7,229000.0,229000.0,-371700.0,-24950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396650.0,0.0,0.0,-167650.0,0.0,-167650.0,-216040.0,0.0,780000.0,0.0,0.0,0.0,0.0,10200.0,574160.0,0.0,-110000.0,0.0,0.0,-110000.0,684160.0
