,Respondent ID,Expense report data ID,Expense partial payment 2 data ID,Expense partial payment 2 amount,Expense partial payment 2 currency,Expense partial payment 2 transaction type,Expense partial payment 2 date paid,Expense partial payment 2 account data ID,Expense partial payment 2 account,Expense partial payment 2 account report ID,debit acc,debit amt,credit acc,credit amt
3210,4466,EX00217096,,,,,,,,,,,,
3211,4466,EX00219450,,,,,,,,,,,,
3212,4466,EX00229786,,,,,,,,,,,,
3213,4466,EX00229787,,,,,,,,,,,,
3214,4466,EX00236817,,,,,,,,,,,,
3215,4466,EX00255423,,,,,,,,,,,,
3216,4466,EX00266878,,,,,,,,,,,,
3217,4466,EX00273417,,,,,,,,,,,,
3218,4466,EX00327269,,,,,,,,,,,,
3219,4466,EX00327270,,,,,,,,,,,,
3220,4466,EX00342467,,,,,,,,,,,,
3221,4466,EX00363129,,,,,,,,,,,,
3222,4466,EX00363130,,,,,,,,,,,,
3223,4467,EX00126665,,,,,,,,,,,,
3224,4467,EX00126666,,,,,,,,,,,,
3225,4467,EX00129020,,,,,,,,,,,,
3226,4467,EX00131025,,,,,,,,,,,,
3227,4467,EX00131019,,,,,,,,,,,,
3228,4467,EX00131021,,,,,,,,,,,,
3229,4467,EX00133168,,,,,,,,,,,,
3230,4467,EX00136315,,,,,,,,,,,,
3231,4467,EX00139097,,,,,,,,,,,,
3232,4467,EX00144944,,,,,,,,,,,,
3233,4467,EX00139096,,,,,,,,,,,,
3234,4467,EX00139098,,,,,,,,,,,,
3235,4467,EX00144945,,,,,,,,,,,,
3236,4467,EX00144946,EP16508,1500.0,ETB,,2021-06-28,AC00079687,Account 1,AR00118065,AP,1500.0,cash,1500.0
3237,4467,EX00144947,EP16808,38000.0,ETB,Cash,2021-07-12,AC00079687,Account 1,AR00118067,AP,38000.0,cash,38000.0
3238,4467,EX00145230,,,,,,,,,,,,
3239,4467,EX00150170,,,,,,,,,,,,
3240,4467,EX00150172,,,,,,,,,,,,
3241,4467,EX00150171,,,,,,,,,,,,
3242,4467,EX00154640,,,,,,,,,,,,
3243,4468,EX00157344,,,,,,,,,,,,
3244,4468,EX00228842,,,,,,,,,,,,
3245,4468,EX00341813,,,,,,,,,,,,
3246,4469,EX00109991,,,,,,,,,,,,
3247,4469,EX00109992,,,,,,,,,,,,
3248,4469,EX00110004,,,,,,,,,,,,
3249,4469,EX00109979,,,,,,,,,,,,
3250,4469,EX00110025,,,,,,,,,,,,
3251,4469,EX00136664,,,,,,,,,,,,
3252,4469,EX00139103,,,,,,,,,,,,
3253,4469,EX00150012,,,,,,,,,,,,
3254,4469,EX00159302,,,,,,,,,,,,
3255,4469,EX00159316,,,,,,,,,,,,
3256,4469,EX00159304,,,,,,,,,,,,
3257,4469,EX00159305,,,,,,,,,,,,
3258,4469,EX00159306,,,,,,,,,,,,
3259,4469,EX00159307,,,,,,,,,,,,
3260,4469,EX00163296,,,,,,,,,,,,
3261,4469,EX00159317,,,,,,,,,,,,
3262,4469,EX00168415,,,,,,,,,,,,
3263,4469,EX00168416,,,,,,,,,,,,
3264,4469,EX00177576,,,,,,,,,,,,
3265,4469,EX00181123,,,,,,,,,,,,
3266,4469,EX00181124,,,,,,,,,,,,
3267,4469,EX00181977,,,,,,,,,,,,
3268,4469,EX00186434,,,,,,,,,,,,
3269,4469,EX00190243,,,,,,,,,,,,
3270,4469,EX00196593,,,,,,,,,,,,
3271,4469,EX00196594,,,,,,,,,,,,
3272,4469,EX00202772,,,,,,,,,,,,
3273,4469,EX00202771,,,,,,,,,,,,
3274,4469,EX00202774,,,,,,,,,,,,
3275,4469,EX00202773,,,,,,,,,,,,
3276,4469,EX00202776,,,,,,,,,,,,
3277,4469,EX00202775,,,,,,,,,,,,
3278,4469,EX00208352,,,,,,,,,,,,
3279,4469,EX00208350,,,,,,,,,,,,
3280,4469,EX00208351,,,,,,,,,,,,
3281,4469,EX00213296,,,,,,,,,,,,
3282,4469,EX00213295,,,,,,,,,,,,
3283,4469,EX00213294,,,,,,,,,,,,
3284,4469,EX00214598,,,,,,,,,,,,
3285,4469,EX00214599,,,,,,,,,,,,
3286,4469,EX00220271,,,,,,,,,,,,
3287,4469,EX00220272,,,,,,,,,,,,
3288,4469,EX00226848,,,,,,,,,,,,
3289,4469,EX00226849,,,,,,,,,,,,
3290,4469,EX00226846,,,,,,,,,,,,
3291,4469,EX00226847,,,,,,,,,,,,
3292,4469,EX00229555,,,,,,,,,,,,
3293,4469,EX00229556,,,,,,,,,,,,
3294,4469,EX00229552,,,,,,,,,,,,
3295,4469,EX00229553,,,,,,,,,,,,
3296,4469,EX00229549,,,,,,,,,,,,
3297,4469,EX00229554,,,,,,,,,,,,
3298,4469,EX00234999,,,,,,,,,,,,
3299,4469,EX00234998,,,,,,,,,,,,
3300,4469,EX00243955,,,,,,,,,,,,
3301,4469,EX00243956,,,,,,,,,,,,
3302,4469,EX00243958,,,,,,,,,,,,
3303,4469,EX00243957,,,,,,,,,,,,
3304,4469,EX00246089,,,,,,,,,,,,
3305,4469,EX00257065,,,,,,,,,,,,
3306,4469,EX00257066,,,,,,,,,,,,
3307,4469,EX00269802,,,,,,,,,,,,
3308,4469,EX00269801,,,,,,,,,,,,
3309,4469,EX00269804,,,,,,,,,,,,
3310,4469,EX00269803,,,,,,,,,,,,
3311,4469,EX00269805,,,,,,,,,,,,
3312,4469,EX00322450,,,,,,,,,,,,
3313,4469,EX00322449,,,,,,,,,,,,
3314,4469,EX00331868,,,,,,,,,,,,
3315,4469,EX00337703,,,,,,,,,,,,
3316,4469,EX00343007,,,,,,,,,,,,
3317,4469,EX00343003,,,,,,,,,,,,
3318,4469,EX00343008,,,,,,,,,,,,
3319,4469,EX00347184,,,,,,,,,,,,
3320,4469,EX00347183,,,,,,,,,,,,
3321,4469,EX00357326,,,,,,,,,,,,
3322,4469,EX00357327,,,,,,,,,,,,
3323,4469,EX00361941,,,,,,,,,,,,
3324,4469,EX00361942,,,,,,,,,,,,
3325,4470,EX00110178,,,,,,,,,,,,
3326,4470,EX00110179,,,,,,,,,,,,
3327,4470,EX00117912,,,,,,,,,,,,
3328,4470,EX00121350,,,,,,,,,,,,
3329,4470,EX00123282,,,,,,,,,,,,
3330,4470,EX00128708,,,,,,,,,,,,
3331,4470,EX00128707,,,,,,,,,,,,
3332,4470,EX00128706,,,,,,,,,,,,
3333,4470,EX00132762,,,,,,,,,,,,
3334,4470,EX00132763,,,,,,,,,,,,
3335,4470,EX00132947,,,,,,,,,,,,
3336,4470,EX00132948,,,,,,,,,,,,
3337,4470,EX00132946,,,,,,,,,,,,
3338,4470,EX00142661,,,,,,,,,,,,
3339,4470,EX00142662,,,,,,,,,,,,
3340,4470,EX00142663,,,,,,,,,,,,
3341,4470,EX00142664,,,,,,,,,,,,
3342,4470,EX00142665,,,,,,,,,,,,
3343,4470,EX00153155,,,,,,,,,,,,
3344,4470,EX00142666,,,,,,,,,,,,
3345,4470,EX00153154,,,,,,,,,,,,
3346,4470,EX00142667,,,,,,,,,,,,
3347,4470,EX00153149,,,,,,,,,,,,
3348,4470,EX00153152,,,,,,,,,,,,
3349,4470,EX00162675,,,,,,,,,,,,
3350,4470,EX00162676,,,,,,,,,,,,
3351,4470,EX00162677,,,,,,,,,,,,
3352,4470,EX00162672,,,,,,,,,,,,
3353,4470,EX00170933,,,,,,,,,,,,
3354,4470,EX00162674,,,,,,,,,,,,
3355,4470,EX00170932,,,,,,,,,,,,
3356,4470,EX00200260,,,,,,,,,,,,
3357,4470,EX00200261,,,,,,,,,,,,
3358,4470,EX00200262,,,,,,,,,,,,
3359,4470,EX00200264,,,,,,,,,,,,
3360,4470,EX00200306,,,,,,,,,,,,
3361,4470,EX00207364,,,,,,,,,,,,
3362,4470,EX00207365,,,,,,,,,,,,
3363,4470,EX00207366,,,,,,,,,,,,
3364,4470,EX00207368,,,,,,,,,,,,
3365,4470,EX00210761,,,,,,,,,,,,
3366,4470,EX00213451,,,,,,,,,,,,
3367,4470,EX00213450,,,,,,,,,,,,
3368,4470,EX00216906,,,,,,,,,,,,
3369,4470,EX00222364,,,,,,,,,,,,
3370,4470,EX00222366,,,,,,,,,,,,
3371,4470,EX00222365,,,,,,,,,,,,
3372,4470,EX00229179,,,,,,,,,,,,
3373,4470,EX00229180,,,,,,,,,,,,
3374,4470,EX00229181,,,,,,,,,,,,
3375,4470,EX00229182,,,,,,,,,,,,
3376,4470,EX00237728,,,,,,,,,,,,
3377,4470,EX00237729,,,,,,,,,,,,
3378,4470,EX00246415,,,,,,,,,,,,
3379,4470,EX00246414,,,,,,,,,,,,
3380,4470,EX00248100,,,,,,,,,,,,
3381,4470,EX00248099,,,,,,,,,,,,
3382,4470,EX00257201,,,,,,,,,,,,
3383,4470,EX00268086,,,,,,,,,,,,
3384,4470,EX00268087,,,,,,,,,,,,
3385,4470,EX00326897,,,,,,,,,,,,
3386,4470,EX00326896,,,,,,,,,,,,
3387,4470,EX00326898,,,,,,,,,,,,
3388,4470,EX00326899,,,,,,,,,,,,
3389,4470,EX00342051,,,,,,,,,,,,
3390,4470,EX00348785,,,,,,,,,,,,
3391,4470,EX00348786,,,,,,,,,,,,
3392,4470,EX00348787,,,,,,,,,,,,
3393,4470,EX00359559,,,,,,,,,,,,
3394,4470,EX00359560,,,,,,,,,,,,
3395,4470,EX00362680,,,,,,,,,,,,
3396,4470,EX00362681,,,,,,,,,,,,
3397,4471,EX00115363,,,,,,,,,,,,
3398,4471,EX00115372,,,,,,,,,,,,
3399,4471,EX00115373,,,,,,,,,,,,
3400,4471,EX00121339,,,,,,,,,,,,
3401,4471,EX00121338,,,,,,,,,,,,
3402,4471,EX00123150,,,,,,,,,,,,
3403,4471,EX00129124,,,,,,,,,,,,
3404,4471,EX00130895,,,,,,,,,,,,
3405,4471,EX00130904,,,,,,,,,,,,
3406,4471,EX00134959,,,,,,,,,,,,
3407,4471,EX00134968,,,,,,,,,,,,
3408,4471,EX00134960,,,,,,,,,,,,
3409,4471,EX00134961,,,,,,,,,,,,
3410,4471,EX00142672,,,,,,,,,,,,
3411,4471,EX00142673,,,,,,,,,,,,
3412,4471,EX00152882,,,,,,,,,,,,
3413,4471,EX00152883,,,,,,,,,,,,
3414,4471,EX00152881,,,,,,,,,,,,
3415,4471,EX00162661,,,,,,,,,,,,
3416,4471,EX00162663,,,,,,,,,,,,
3417,4471,EX00162662,,,,,,,,,,,,
3418,4471,EX00162664,,,,,,,,,,,,
3419,4471,EX00162665,,,,,,,,,,,,
3420,4471,EX00180863,,,,,,,,,,,,
3421,4471,EX00180870,,,,,,,,,,,,
3422,4471,EX00180871,,,,,,,,,,,,
3423,4471,EX00195595,,,,,,,,,,,,
3424,4471,EX00180873,,,,,,,,,,,,
3425,4471,EX00180872,,,,,,,,,,,,
3426,4471,EX00180874,,,,,,,,,,,,
3427,4471,EX00190048,,,,,,,,,,,,
3428,4471,EX00190045,,,,,,,,,,,,
3429,4471,EX00190047,,,,,,,,,,,,
3430,4471,EX00190049,,,,,,,,,,,,
3431,4471,EX00195591,,,,,,,,,,,,
3432,4471,EX00195592,,,,,,,,,,,,
3433,4471,EX00197203,,,,,,,,,,,,
3434,4471,EX00197202,,,,,,,,,,,,
3435,4471,EX00198922,,,,,,,,,,,,
3436,4471,EX00200276,,,,,,,,,,,,
3437,4471,EX00201846,,,,,,,,,,,,
3438,4471,EX00201847,,,,,,,,,,,,
3439,4471,EX00207136,,,,,,,,,,,,
3440,4471,EX00210703,,,,,,,,,,,,
3441,4471,EX00213431,,,,,,,,,,,,
3442,4471,EX00213432,,,,,,,,,,,,
3443,4471,EX00216901,,,,,,,,,,,,
3444,4471,EX00222322,,,,,,,,,,,,
3445,4471,EX00222323,,,,,,,,,,,,
3446,4471,EX00229162,,,,,,,,,,,,
3447,4471,EX00229187,,,,,,,,,,,,
3448,4471,EX00229163,,,,,,,,,,,,
3449,4471,EX00229164,,,,,,,,,,,,
3450,4471,EX00229165,,,,,,,,,,,,
3451,4471,EX00238832,,,,,,,,,,,,
3452,4471,EX00238833,,,,,,,,,,,,
3453,4471,EX00238834,,,,,,,,,,,,
3454,4471,EX00244553,,,,,,,,,,,,
3455,4471,EX00244554,,,,,,,,,,,,
3456,4471,EX00244555,,,,,,,,,,,,
3457,4471,EX00244556,,,,,,,,,,,,
3458,4471,EX00248072,,,,,,,,,,,,
3459,4471,EX00248073,,,,,,,,,,,,
3460,4471,EX00257179,,,,,,,,,,,,
3461,4471,EX00268091,,,,,,,,,,,,
3462,4471,EX00268092,,,,,,,,,,,,
3463,4471,EX00268093,,,,,,,,,,,,
3464,4471,EX00268094,,,,,,,,,,,,
3465,4471,EX00326878,,,,,,,,,,,,
3466,4471,EX00326879,,,,,,,,,,,,
3467,4471,EX00326880,,,,,,,,,,,,
3468,4471,EX00326881,,,,,,,,,,,,
3469,4471,EX00326882,,,,,,,,,,,,
3470,4471,EX00342052,,,,,,,,,,,,
3471,4471,EX00342053,,,,,,,,,,,,
3472,4471,EX00349983,,,,,,,,,,,,
3473,4471,EX00349984,,,,,,,,,,,,
3474,4471,EX00359532,,,,,,,,,,,,
3475,4471,EX00359536,,,,,,,,,,,,
3476,4471,EX00359531,,,,,,,,,,,,
3477,4471,EX00349997,,,,,,,,,,,,
3478,4471,EX00359535,,,,,,,,,,,,
3479,4471,EX00359533,,,,,,,,,,,,
3480,4471,EX00359534,,,,,,,,,,,,
3481,4471,EX00368625,,,,,,,,,,,,
3482,4471,EX00368626,,,,,,,,,,,,
3483,4471,EX00368627,,,,,,,,,,,,
3484,4472,EX00127529,,,,,,,,,,,,
3485,4472,EX00127530,,,,,,,,,,,,
3486,4472,EX00140007,,,,,,,,,,,,
3487,4472,EX00147237,,,,,,,,,,,,
3488,4472,EX00151928,,,,,,,,,,,,
3489,4472,EX00151929,,,,,,,,,,,,
3490,4472,EX00156432,,,,,,,,,,,,
3491,4472,EX00160422,,,,,,,,,,,,
3492,4472,EX00169975,,,,,,,,,,,,
3493,4472,EX00175076,,,,,,,,,,,,
3494,4472,EX00178631,,,,,,,,,,,,
3495,4472,EX00183176,,,,,,,,,,,,
3496,4472,EX00188398,,,,,,,,,,,,
3497,4472,EX00188399,,,,,,,,,,,,
3498,4472,EX00191514,,,,,,,,,,,,
3499,4472,EX00191739,,,,,,,,,,,,
3500,4472,EX00195729,,,,,,,,,,,,
3501,4472,EX00197773,,,,,,,,,,,,
3502,4472,EX00201339,,,,,,,,,,,,
3503,4472,EX00204302,,,,,,,,,,,,
3504,4472,EX00209408,,,,,,,,,,,,
3505,4472,EX00212154,,,,,,,,,,,,
3506,4472,EX00216133,,,,,,,,,,,,
3507,4472,EX00216134,,,,,,,,,,,,
3508,4472,EX00218659,,,,,,,,,,,,
3509,4472,EX00221537,,,,,,,,,,,,
3510,4472,EX00225980,,,,,,,,,,,,
3511,4472,EX00228006,,,,,,,,,,,,
3512,4472,EX00236426,,,,,,,,,,,,
3513,4472,EX00231839,,,,,,,,,,,,
3514,4472,EX00236434,,,,,,,,,,,,
3515,4472,EX00239040,,,,,,,,,,,,
3516,4472,EX00247564,,,,,,,,,,,,
3517,4472,EX00247565,,,,,,,,,,,,
3518,4472,EX00247768,,,,,,,,,,,,
3519,4472,EX00247832,,,,,,,,,,,,
3520,4472,EX00247566,,,,,,,,,,,,
3521,4472,EX00253086,,,,,,,,,,,,
3522,4472,EX00253608,,,,,,,,,,,,
3523,4472,EX00259046,,,,,,,,,,,,
3524,4472,EX00258989,,,,,,,,,,,,
3525,4472,EX00266089,,,,,,,,,,,,
3526,4472,EX00266009,,,,,,,,,,,,
3527,4472,EX00265981,,,,,,,,,,,,
3528,4472,EX00271386,,,,,,,,,,,,
3529,4472,EX00321629,,,,,,,,,,,,
3530,4472,EX00321630,,,,,,,,,,,,
3531,4472,EX00326485,,,,,,,,,,,,
3532,4472,EX00326486,,,,,,,,,,,,
3533,4472,EX00332411,,,,,,,,,,,,
3534,4472,EX00332406,,,,,,,,,,,,
3535,4472,EX00339874,,,,,,,,,,,,
3536,4472,EX00340343,,,,,,,,,,,,
3537,4472,EX00339911,,,,,,,,,,,,
3538,4472,EX00344329,,,,,,,,,,,,
3539,4472,EX00344328,,,,,,,,,,,,
3540,4472,EX00349634,,,,,,,,,,,,
3541,4472,EX00349031,,,,,,,,,,,,
3542,4472,EX00349672,,,,,,,,,,,,
3543,4472,EX00349661,,,,,,,,,,,,
3544,4472,EX00348686,,,,,,,,,,,,
3545,4472,EX00348687,,,,,,,,,,,,
3546,4472,EX00355522,,,,,,,,,,,,
3547,4472,EX00354193,,,,,,,,,,,,
3548,4472,EX00358880,,,,,,,,,,,,
3549,4472,EX00358878,,,,,,,,,,,,
3550,4472,EX00362633,,,,,,,,,,,,
3551,4473,EX00110864,,,,,,,,,,,,
3552,4473,EX00110863,,,,,,,,,,,,
3553,4473,EX00115374,,,,,,,,,,,,
3554,4473,EX00115683,,,,,,,,,,,,
3555,4473,EX00190354,,,,,,,,,,,,
3556,4473,EX00128713,,,,,,,,,,,,
3557,4473,EX00128714,,,,,,,,,,,,
3558,4473,EX00133607,,,,,,,,,,,,
3559,4473,EX00136659,,,,,,,,,,,,
3560,4473,EX00134957,,,,,,,,,,,,
3561,4473,EX00134958,,,,,,,,,,,,
3562,4473,EX00153202,,,,,,,,,,,,
3563,4473,EX00153201,,,,,,,,,,,,
3564,4473,EX00153203,,,,,,,,,,,,
3565,4473,EX00153204,,,,,,,,,,,,
3566,4473,EX00153206,,,,,,,,,,,,
3567,4473,EX00153205,,,,,,,,,,,,
3568,4473,EX00153207,,,,,,,,,,,,
3569,4473,EX00162696,,,,,,,,,,,,
3570,4473,EX00162697,,,,,,,,,,,,
3571,4473,EX00162698,,,,,,,,,,,,
3572,4473,EX00170919,,,,,,,,,,,,
3573,4473,EX00170920,,,,,,,,,,,,
3574,4473,EX00180842,,,,,,,,,,,,
3575,4473,EX00180836,,,,,,,,,,,,
3576,4473,EX00180837,,,,,,,,,,,,
3577,4473,EX00180838,,,,,,,,,,,,
3578,4473,EX00190043,,,,,,,,,,,,
3579,4473,EX00190044,,,,,,,,,,,,
3580,4473,EX00197195,,,,,,,,,,,,
3581,4473,EX00197196,,,,,,,,,,,,
3582,4473,EX00197198,,,,,,,,,,,,
3583,4473,EX00200266,,,,,,,,,,,,
3584,4473,EX00200268,,,,,,,,,,,,
3585,4473,EX00201830,,,,,,,,,,,,
3586,4473,EX00201831,,,,,,,,,,,,
3587,4473,EX00207134,,,,,,,,,,,,
3588,4473,EX00210705,,,,,,,,,,,,
3589,4473,EX00210746,,,,,,,,,,,,
3590,4473,EX00213429,,,,,,,,,,,,
3591,4473,EX00213430,,,,,,,,,,,,
3592,4473,EX00216899,,,,,,,,,,,,
3593,4473,EX00222316,,,,,,,,,,,,
3594,4473,EX00222317,,,,,,,,,,,,
3595,4473,EX00222318,,,,,,,,,,,,
3596,4473,EX00222353,,,,,,,,,,,,
3597,4473,EX00229139,,,,,,,,,,,,
3598,4473,EX00229138,,,,,,,,,,,,
3599,4473,EX00229140,,,,,,,,,,,,
3600,4473,EX00229141,,,,,,,,,,,,
3601,4473,EX00237712,,,,,,,,,,,,
3602,4473,EX00237713,,,,,,,,,,,,
3603,4473,EX00237714,,,,,,,,,,,,
3604,4473,EX00237715,,,,,,,,,,,,
3605,4473,EX00244519,,,,,,,,,,,,
3606,4473,EX00244550,,,,,,,,,,,,
3607,4473,EX00244552,,,,,,,,,,,,
3608,4473,EX00244551,,,,,,,,,,,,
3609,4473,EX00248063,,,,,,,,,,,,
3610,4473,EX00248064,,,,,,,,,,,,
3611,4473,EX00257178,,,,,,,,,,,,
3612,4473,EX00268088,,,,,,,,,,,,
3613,4473,EX00268089,,,,,,,,,,,,
3614,4473,EX00268090,,,,,,,,,,,,
3615,4473,EX00326873,,,,,,,,,,,,
3616,4473,EX00326874,,,,,,,,,,,,
3617,4473,EX00326875,,,,,,,,,,,,
3618,4473,EX00335919,,,,,,,,,,,,
3619,4473,EX00335920,,,,,,,,,,,,
3620,4473,EX00346510,,,,,,,,,,,,
3621,4473,EX00346511,,,,,,,,,,,,
3622,4473,EX00349980,,,,,,,,,,,,
3623,4473,EX00349981,,,,,,,,,,,,
3624,4473,EX00359529,,,,,,,,,,,,
3625,4473,EX00359530,,,,,,,,,,,,
3626,4473,EX00362668,,,,,,,,,,,,
3627,4473,EX00362669,,,,,,,,,,,,
3628,4474,EX00109844,,,,,,,,,,,,
3629,4474,EX00113828,,,,,,,,,,,,
3630,4474,EX00121349,,,,,,,,,,,,
3631,4474,EX00124109,,,,,,,,,,,,
3632,4474,EX00128709,,,,,,,,,,,,
3633,4474,EX00129126,,,,,,,,,,,,
3634,4474,EX00139757,,,,,,,,,,,,
3635,4474,EX00139758,,,,,,,,,,,,
3636,4474,EX00142691,,,,,,,,,,,,
3637,4474,EX00142690,,,,,,,,,,,,
3638,4474,EX00153157,,,,,,,,,,,,
3639,4474,EX00153158,,,,,,,,,,,,
3640,4474,EX00162668,,,,,,,,,,,,
3641,4474,EX00162670,,,,,,,,,,,,
3642,4474,EX00162669,,,,,,,,,,,,
3643,4474,EX00162671,,,,,,,,,,,,
3644,4474,EX00170939,,,,,,,,,,,,
3645,4474,EX00185656,,,,,,,,,,,,
3646,4474,EX00185657,,,,,,,,,,,,
3647,4474,EX00185658,,,,,,,,,,,,
3648,4474,EX00185659,,,,,,,,,,,,
3649,4474,EX00190077,,,,,,,,,,,,
3650,4474,EX00190074,,,,,,,,,,,,
3651,4474,EX00190076,,,,,,,,,,,,
3652,4474,EX00190075,,,,,,,,,,,,
3653,4474,EX00200250,,,,,,,,,,,,
3654,4474,EX00200251,,,,,,,,,,,,
3655,4474,EX00200301,,,,,,,,,,,,
3656,4474,EX00200299,,,,,,,,,,,,
3657,4474,EX00200300,,,,,,,,,,,,
3658,4474,EX00201855,,,,,,,,,,,,
3659,4474,EX00207150,,,,,,,,,,,,
3660,4474,EX00210762,,,,,,,,,,,,
3661,4474,EX00210763,,,,,,,,,,,,
3662,4474,EX00213452,,,,,,,,,,,,
3663,4474,EX00216907,,,,,,,,,,,,
3664,4474,EX00222367,,,,,,,,,,,,
3665,4474,EX00222368,,,,,,,,,,,,
3666,4474,EX00229183,,,,,,,,,,,,
3667,4474,EX00229184,,,,,,,,,,,,
3668,4474,EX00229185,,,,,,,,,,,,
3669,4474,EX00229186,,,,,,,,,,,,
3670,4474,EX00237730,,,,,,,,,,,,
3671,4474,EX00237731,,,,,,,,,,,,
3672,4474,EX00237732,,,,,,,,,,,,
3673,4474,EX00237733,,,,,,,,,,,,
3674,4474,EX00246416,,,,,,,,,,,,
3675,4474,EX00246417,,,,,,,,,,,,
3676,4474,EX00248102,,,,,,,,,,,,
3677,4474,EX00248103,,,,,,,,,,,,
3678,4474,EX00257200,,,,,,,,,,,,
3679,4474,EX00268115,,,,,,,,,,,,
3680,4474,EX00268116,,,,,,,,,,,,
3681,4474,EX00268117,,,,,,,,,,,,
3682,4474,EX00335472,,,,,,,,,,,,
3683,4474,EX00335473,,,,,,,,,,,,
3684,4474,EX00335474,,,,,,,,,,,,
3685,4474,EX00342054,,,,,,,,,,,,
3686,4474,EX00350960,,,,,,,,,,,,
3687,4474,EX00350961,,,,,,,,,,,,
3688,4474,EX00359561,,,,,,,,,,,,
3689,4474,EX00359562,,,,,,,,,,,,
3690,4474,EX00437594,,,,,,,,,,,,
3691,4474,EX00437595,,,,,,,,,,,,
3692,4475,EX00123148,,,,,,,,,,,,
3693,4475,EX00123149,,,,,,,,,,,,
3694,4475,EX00129097,,,,,,,,,,,,
3695,4475,EX00129098,,,,,,,,,,,,
3696,4475,EX00132942,,,,,,,,,,,,
3697,4475,EX00134962,,,,,,,,,,,,
3698,4475,EX00152878,,,,,,,,,,,,
3699,4475,EX00152877,,,,,,,,,,,,
3700,4475,EX00152879,,,,,,,,,,,,
3701,4475,EX00152880,,,,,,,,,,,,
3702,4475,EX00190046,,,,,,,,,,,,
3703,4475,EX00200256,,,,,,,,,,,,
3704,4475,EX00200257,,,,,,,,,,,,
3705,4475,EX00200258,,,,,,,,,,,,
3706,4475,EX00200305,,,,,,,,,,,,
3707,4475,EX00201857,,,,,,,,,,,,
3708,4475,EX00207149,,,,,,,,,,,,
3709,4475,EX00210760,,,,,,,,,,,,
3710,4475,EX00216911,,,,,,,,,,,,
3711,4475,EX00216909,,,,,,,,,,,,
3712,4475,EX00216910,,,,,,,,,,,,
3713,4475,EX00222361,,,,,,,,,,,,
3714,4475,EX00222362,,,,,,,,,,,,
3715,4475,EX00222363,,,,,,,,,,,,
3716,4475,EX00229175,,,,,,,,,,,,
3717,4475,EX00229176,,,,,,,,,,,,
3718,4475,EX00229177,,,,,,,,,,,,
3719,4475,EX00229178,,,,,,,,,,,,
3720,4475,EX00246418,,,,,,,,,,,,
3721,4475,EX00246419,,,,,,,,,,,,
3722,4475,EX00246420,,,,,,,,,,,,
3723,4475,EX00248120,,,,,,,,,,,,
3724,4475,EX00248095,,,,,,,,,,,,
3725,4475,EX00257204,,,,,,,,,,,,
3726,4475,EX00320517,,,,,,,,,,,,
3727,4475,EX00320516,,,,,,,,,,,,
3728,4475,EX00320518,,,,,,,,,,,,
3729,4475,EX00326893,,,,,,,,,,,,
3730,4475,EX00326894,,,,,,,,,,,,
3731,4475,EX00326895,,,,,,,,,,,,
3732,4475,EX00350963,,,,,,,,,,,,
3733,4475,EX00359545,,,,,,,,,,,,
3734,4475,EX00359546,,,,,,,,,,,,
3735,4475,EX00359547,,,,,,,,,,,,
3736,4475,EX00362684,,,,,,,,,,,,
3737,4475,EX00362683,,,,,,,,,,,,
3738,4477,EX00112207,,,,,,,,,,,,
3739,4477,EX00117910,,,,,,,,,,,,
3740,4477,EX00117915,,,,,,,,,,,,
3741,4477,EX00117916,,,,,,,,,,,,
3742,4477,EX00117918,,,,,,,,,,,,
3743,4477,EX00117917,,,,,,,,,,,,
3744,4477,EX00117919,,,,,,,,,,,,
3745,4477,EX00117920,,,,,,,,,,,,
3746,4477,EX00117921,,,,,,,,,,,,
3747,4477,EX00117923,,,,,,,,,,,,
3748,4477,EX00117922,,,,,,,,,,,,
3749,4477,EX00117924,,,,,,,,,,,,
3750,4477,EX00123140,,,,,,,,,,,,
3751,4477,EX00123139,,,,,,,,,,,,
3752,4477,EX00123138,,,,,,,,,,,,
3753,4477,EX00123141,,,,,,,,,,,,
3754,4477,EX00123145,,,,,,,,,,,,
3755,4477,EX00123143,,,,,,,,,,,,
3756,4477,EX00123142,,,,,,,,,,,,
3757,4477,EX00123144,,,,,,,,,,,,
3758,4477,EX00123146,,,,,,,,,,,,
3759,4477,EX00123147,,,,,,,,,,,,
3760,4477,EX00126282,,,,,,,,,,,,
3761,4477,EX00126283,,,,,,,,,,,,
3762,4477,EX00126285,,,,,,,,,,,,
3763,4477,EX00126286,,,,,,,,,,,,
3764,4477,EX00126289,,,,,,,,,,,,
3765,4477,EX00126287,,,,,,,,,,,,
3766,4477,EX00126295,,,,,,,,,,,,
3767,4477,EX00126296,,,,,,,,,,,,
3768,4477,EX00126297,,,,,,,,,,,,
3769,4477,EX00126299,,,,,,,,,,,,
3770,4477,EX00126300,,,,,,,,,,,,
3771,4477,EX00126302,,,,,,,,,,,,
3772,4477,EX00126306,,,,,,,,,,,,
3773,4477,EX00132583,,,,,,,,,,,,
3774,4477,EX00132585,,,,,,,,,,,,
3775,4477,EX00132584,,,,,,,,,,,,
3776,4477,EX00132586,,,,,,,,,,,,
3777,4477,EX00132587,,,,,,,,,,,,
3778,4477,EX00132589,,,,,,,,,,,,
3779,4477,EX00132588,,,,,,,,,,,,
3780,4477,EX00132590,,,,,,,,,,,,
3781,4477,EX00132591,,,,,,,,,,,,
3782,4477,EX00132592,,,,,,,,,,,,
