,Respondent ID,Expense report data ID,Expense report reason,Expense report type,Expense report amount,Expense report date,Expense report transaction type,Expense report payment type,Income source data ID,Income source sub-type,debit acc,debit amt,credit acc,credit amt
2366,4458,EX00149401,Income Source 1 (Raw materials),Business Expense,9007.0,2021-07-12,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,9007.0,cash,9007.0
2367,4458,EX00146482,Income Source 1 (Raw materials),Business Expense,450.0,2021-07-12,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,450.0,cash,450.0
2368,4458,EX00149402,Income Source 1 (Raw materials),Business Expense,820.0,2021-07-14,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,820.0,cash,820.0
2369,4458,EX00149408,Income Source 1 (Raw materials),Business Expense,520.0,2021-07-16,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,520.0,cash,520.0
2370,4458,EX00149409,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,240.0,2021-07-16,,,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,240.0,cash,240.0
2371,4458,EX00149410,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-07-17,,,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2372,4458,EX00149411,Income Source 1 (Other cost),Business Expense,200.0,2021-07-17,,,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,200.0,cash,200.0
2373,4458,EX00158005,Income Source 1 (Raw materials),Business Expense,2700.0,2021-07-21,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2700.0,cash,2700.0
2374,4458,EX00158006,Income Source 1 (Raw materials),Business Expense,200.0,2021-07-23,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,200.0,cash,200.0
2375,4458,EX00158007,Income Source 1 (Other cost),Business Expense,260.0,2021-07-23,,,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,260.0,cash,260.0
2376,4458,EX00158008,Income Source 1 (Raw materials),Business Expense,2400.0,2021-07-23,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2400.0,cash,2400.0
2377,4458,EX00161084,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,270.0,2021-07-28,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,270.0,cash,270.0
2378,4458,EX00161085,Income Source 1 (Raw materials),Business Expense,19970.0,2021-07-29,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,19970.0,cash,19970.0
2379,4458,EX00161087,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,1510.0,2021-07-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,1510.0,cash,1510.0
2380,4458,EX00161086,Income Source 1 (Raw materials),Business Expense,805.0,2021-07-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,805.0,cash,805.0
2381,4458,EX00161088,Income Source 1 (Other cost),Business Expense,120.0,2021-07-31,,,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,120.0,cash,120.0
2382,4458,EX00161090,Income Source 1 (Other cost),Business Expense,80.0,2021-07-31,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,80.0,cash,80.0
2383,4458,EX00161091,Income Source 1 (Raw materials),Business Expense,690.0,2021-07-31,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,690.0,cash,690.0
2384,4458,EX00161089,Income Source 1 (Raw materials),Business Expense,200.0,2021-07-31,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,200.0,cash,200.0
2385,4458,EX00216313,Income Source 1 (Rent),Business Expense,30000.0,2021-08-02,Bank transfer,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,rent expense,30000.0,cash,30000.0
2386,4458,EX00161092,Income Source 1 (Raw materials),Business Expense,750.0,2021-08-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,750.0,cash,750.0
2387,4458,EX00161093,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-08-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2388,4458,EX00161094,Income Source 1 (Raw materials),Business Expense,3800.0,2021-08-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3800.0,cash,3800.0
2389,4458,EX00161095,Income Source 1 (Raw materials),Business Expense,1480.0,2021-08-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1480.0,cash,1480.0
2390,4458,EX00164723,Income Source 1 (Raw materials),Business Expense,13600.0,2021-08-04,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,13600.0,cash,13600.0
2391,4458,EX00164724,Income Source 1 (Raw materials),Business Expense,1760.0,2021-08-05,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1760.0,cash,1760.0
2392,4458,EX00165047,Income Source 1 (Raw materials),Business Expense,150.0,2021-08-06,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,150.0,cash,150.0
2393,4458,EX00164725,Income Source 1 (Raw materials),Business Expense,100.0,2021-08-07,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,100.0,cash,100.0
2394,4458,EX00168769,Income Source 1 (Raw materials),Business Expense,460.0,2021-08-09,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,460.0,cash,460.0
2395,4458,EX00168770,Income Source 1 (Raw materials),Business Expense,200.0,2021-08-10,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,200.0,cash,200.0
2396,4458,EX00168772,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,400.0,2021-08-11,,,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,400.0,cash,400.0
2397,4458,EX00168771,Income Source 1 (Raw materials),Business Expense,1246.0,2021-08-11,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1246.0,cash,1246.0
2398,4458,EX00168793,Income Source 1 (Raw materials),Business Expense,1040.0,2021-08-12,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1040.0,cash,1040.0
2399,4458,EX00168794,Income Source 1 (Raw materials),Business Expense,120.0,2021-08-13,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,120.0,cash,120.0
2400,4458,EX00178859,Income Source 1 (Raw materials),Business Expense,270.0,2021-08-18,Cash,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,270.0,cash,270.0
2401,4458,EX00178860,Income Source 1 (Raw materials),Business Expense,100.0,2021-08-19,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,100.0,cash,100.0
2402,4458,EX00178862,Income Source 1 (Raw materials),Business Expense,200.0,2021-08-20,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,200.0,cash,200.0
2403,4458,EX00178861,Income Source 1 (Raw materials),Business Expense,6140.0,2021-08-20,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6140.0,cash,6140.0
2404,4458,EX00178863,Income Source 1 (Raw materials),Business Expense,300.0,2021-08-21,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,300.0,cash,300.0
2405,4458,EX00178864,Income Source 1 (Raw materials),Business Expense,290.0,2021-08-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,290.0,cash,290.0
2406,4458,EX00178871,Income Source 1 (Raw materials),Business Expense,280.0,2021-08-31,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,280.0,cash,280.0
2407,4458,EX00178872,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,30.0,2021-08-31,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,30.0,cash,30.0
2408,4458,EX00178873,Income Source 1 (Raw materials),Business Expense,160.0,2021-09-01,,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,160.0,cash,160.0
2409,4458,EX00216314,Income Source 1 (Rent),Business Expense,30000.0,2021-09-02,Bank transfer,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,rent expense,30000.0,cash,30000.0
2410,4458,EX00180409,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,500.0,2021-09-04,,,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,500.0,cash,500.0
2411,4458,EX00180408,Income Source 1 (Raw materials),Business Expense,50.0,2021-09-04,,,IS00006176,U-03 - Car/motorcycle repair OT,purchases,50.0,cash,50.0
2412,4458,EX00180410,Income Source 1 (Raw materials),Business Expense,1800.0,2021-09-06,,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1800.0,cash,1800.0
2413,4458,EX00189879,Income Source 1 (Raw materials),Business Expense,1800.0,2021-09-06,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1800.0,cash,1800.0
2414,4458,EX00189880,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,200.0,2021-09-07,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,200.0,cash,200.0
2415,4458,EX00189881,Income Source 1 (Raw materials),Business Expense,6900.0,2021-09-07,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6900.0,cash,6900.0
2416,4458,EX00189883,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-09-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2417,4458,EX00189884,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,500.0,2021-09-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,500.0,cash,500.0
2418,4458,EX00189882,Income Source 1 (Raw materials),Business Expense,2525.0,2021-09-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2525.0,cash,2525.0
2419,4458,EX00189885,Income Source 1 (Other cost),Business Expense,410.0,2021-09-14,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,410.0,cash,410.0
2420,4458,EX00189886,Income Source 1 (Raw materials),Business Expense,1820.0,2021-09-15,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1820.0,cash,1820.0
2421,4458,EX00195394,Income Source 1 (Raw materials),Business Expense,1450.0,2021-09-17,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1450.0,cash,1450.0
2422,4458,EX00195393,Income Source 1 (Raw materials),Business Expense,4300.0,2021-09-17,Mobile money,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4300.0,cash,4300.0
2423,4458,EX00195432,Income Source 1 (Raw materials),Business Expense,4300.0,2021-09-17,Mobile money,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4300.0,cash,4300.0
2424,4458,EX00195397,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-09-18,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2425,4458,EX00195396,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,392.0,2021-09-18,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,392.0,cash,392.0
2426,4458,EX00195395,Income Source 1 (Raw materials),Business Expense,3190.0,2021-09-18,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3190.0,cash,3190.0
2427,4458,EX00195398,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,20.0,2021-09-20,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,20.0,cash,20.0
2428,4458,EX00195400,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,400.0,2021-09-21,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,400.0,cash,400.0
2429,4458,EX00195399,Income Source 1 (Raw materials),Business Expense,4655.0,2021-09-21,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4655.0,cash,4655.0
2430,4458,EX00195401,Income Source 1 (Raw materials),Business Expense,6032.4,2021-09-22,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6032.4,cash,6032.4
2431,4458,EX00195403,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-09-23,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2432,4458,EX00195402,Income Source 1 (Raw materials),Business Expense,3729.95,2021-09-23,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3729.95,cash,3729.95
2433,4458,EX00195424,Income Source 1 (Raw materials),Business Expense,4700.0,2021-09-25,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4700.0,cash,4700.0
2434,4458,EX00195404,Income Source 1 (Raw materials),Business Expense,5760.0,2021-09-25,,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5760.0,cash,5760.0
2435,4458,EX00195405,Income Source 1 (Raw materials),Business Expense,4670.0,2021-09-28,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4670.0,cash,4670.0
2436,4458,EX00202222,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,200.0,2021-09-29,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,200.0,cash,200.0
2437,4458,EX00195406,Income Source 1 (Raw materials),Business Expense,10761.25,2021-09-29,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,10761.25,cash,10761.25
2438,4458,EX00202224,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,200.0,2021-09-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,200.0,cash,200.0
2439,4458,EX00202223,Income Source 1 (Raw materials),Business Expense,2305.0,2021-09-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2305.0,cash,2305.0
2440,4458,EX00202226,"Income Source 1 (Non-staff labour (maintenance, casual labor etc...))",Business Expense,6500.0,2021-10-01,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,6500.0,cash,6500.0
2441,4458,EX00202225,Income Source 1 (Raw materials),Business Expense,3060.0,2021-10-01,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3060.0,cash,3060.0
2442,4458,EX00202227,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,300.0,2021-10-01,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,300.0,cash,300.0
2443,4458,EX00216315,Income Source 1 (Rent),Business Expense,30000.0,2021-10-01,Bank transfer,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,rent expense,30000.0,cash,30000.0
2444,4458,EX00202303,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,283.0,2021-10-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,283.0,cash,283.0
2445,4458,EX00202229,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,283.0,2021-10-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,283.0,cash,283.0
2446,4458,EX00202228,Income Source 1 (Raw materials),Business Expense,2895.0,2021-10-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2895.0,cash,2895.0
2447,4458,EX00202230,Income Source 1 (Raw materials),Business Expense,6500.0,2021-10-04,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6500.0,cash,6500.0
2448,4458,EX00202231,Income Source 1 (Raw materials),Business Expense,6410.0,2021-10-05,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6410.0,cash,6410.0
2449,4458,EX00202232,Income Source 1 (Raw materials),Business Expense,1396.0,2021-10-06,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1396.0,cash,1396.0
2450,4458,EX00202233,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,75.0,2021-10-06,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,75.0,cash,75.0
2451,4458,EX00202253,Income Source 1 (Raw materials),Business Expense,8180.0,2021-10-07,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,8180.0,cash,8180.0
2452,4458,EX00202254,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,230.0,2021-10-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,230.0,cash,230.0
2453,4458,EX00202255,Income Source 1 (Raw materials),Business Expense,1326.0,2021-10-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1326.0,cash,1326.0
2454,4458,EX00202256,Income Source 1 (Raw materials),Business Expense,10800.0,2021-10-09,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,10800.0,cash,10800.0
2455,4458,EX00202257,Income Source 1 (Raw materials),Business Expense,1700.0,2021-10-11,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1700.0,cash,1700.0
2456,4458,EX00210676,Income Source 1 (Raw materials),Business Expense,29600.0,2021-10-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,29600.0,cash,29600.0
2457,4458,EX00202260,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,400.0,2021-10-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,400.0,cash,400.0
2458,4458,EX00213591,Income Source 1 (Raw materials),Business Expense,13300.0,2021-10-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,13300.0,cash,13300.0
2459,4458,EX00202258,Income Source 1 (Raw materials),Business Expense,650.0,2021-10-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,650.0,cash,650.0
2460,4458,EX00202259,Income Source 1 (Raw materials),Business Expense,19970.0,2021-10-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,19970.0,cash,19970.0
2461,4458,EX00207238,Income Source 1 (Raw materials),Business Expense,3250.0,2021-10-13,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3250.0,cash,3250.0
2462,4458,EX00207243,Income Source 1 (Raw materials),Business Expense,600.0,2021-10-15,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,600.0,cash,600.0
2463,4458,EX00207239,Income Source 1 (Raw materials),Business Expense,5860.0,2021-10-15,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5860.0,cash,5860.0
2464,4458,EX00207240,Income Source 1 (Raw materials),Business Expense,9110.0,2021-10-16,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,9110.0,cash,9110.0
2465,4458,EX00210677,Income Source 1 (Raw materials),Business Expense,900.0,2021-10-16,Credit taken (payment before delivery),Credit,IS00006176,U-03 - Car/motorcycle repair OT,purchases,900.0,cash,900.0
2466,4458,EX00210681,Income Source 1 (Raw materials),Business Expense,400.0,2021-10-16,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,400.0,cash,400.0
2467,4458,EX00210682,Income Source 1 (Raw materials),Business Expense,3500.0,2021-10-18,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3500.0,cash,3500.0
2468,4458,EX00207246,Income Source 1 (Raw materials),Business Expense,5998.0,2021-10-19,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5998.0,cash,5998.0
2469,4458,EX00210683,Income Source 1 (Raw materials),Business Expense,5698.0,2021-10-19,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5698.0,cash,5698.0
2470,4458,EX00210678,Income Source 1 (Raw materials),Business Expense,2650.0,2021-10-19,Credit taken (payment before delivery),Credit,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2650.0,cash,2650.0
2471,4458,EX00210684,Income Source 1 (Raw materials),Business Expense,400.0,2021-10-20,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,400.0,cash,400.0
2472,4458,EX00210685,Income Source 1 (Raw materials),Business Expense,290.0,2021-10-20,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,290.0,cash,290.0
2473,4458,EX00210679,Income Source 1 (Raw materials),Business Expense,1000.0,2021-10-21,Credit taken (payment before delivery),Credit,IS00006176,U-03 - Car/motorcycle repair OT,purchases,1000.0,cash,1000.0
2474,4458,EX00213650,Income Source 1 (Raw materials),Business Expense,2050.0,2021-10-22,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2050.0,cash,2050.0
2475,4458,EX00213666,Income Source 1 (Rent),Business Expense,30000.0,2021-10-23,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,rent expense,30000.0,cash,30000.0
2476,4458,EX00213652,Income Source 1 (Raw materials),Business Expense,4100.0,2021-10-23,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4100.0,cash,4100.0
2477,4458,EX00210680,Income Source 1 (Raw materials),Business Expense,2290.0,2021-10-25,Credit taken (payment before delivery),Credit,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2290.0,cash,2290.0
2478,4458,EX00213654,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,150.0,2021-10-25,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,150.0,cash,150.0
2479,4458,EX00213653,Income Source 1 (Raw materials),Business Expense,18040.0,2021-10-25,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,18040.0,cash,18040.0
2480,4458,EX00213655,Income Source 1 (Raw materials),Business Expense,3535.0,2021-10-26,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3535.0,cash,3535.0
2481,4458,EX00213656,Income Source 1 (Raw materials),Business Expense,4675.0,2021-10-26,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4675.0,cash,4675.0
2482,4458,EX00213657,Income Source 1 (Raw materials),Business Expense,6975.0,2021-10-27,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6975.0,cash,6975.0
2483,4458,EX00213658,Income Source 1 (Taxes and other government fees),Business Expense,4552.0,2021-10-27,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,tax expense,4552.0,cash,4552.0
2484,4458,EX00213659,Income Source 1 (Raw materials),Business Expense,8552.0,2021-10-28,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,8552.0,cash,8552.0
2485,4458,EX00213678,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,700.0,2021-10-28,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,700.0,cash,700.0
2486,4458,EX00213679,Income Source 1 (Raw materials),Business Expense,24530.0,2021-10-29,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,24530.0,cash,24530.0
2487,4458,EX00213660,Income Source 1 (Raw materials),Business Expense,7135.0,2021-10-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,7135.0,cash,7135.0
2488,4458,EX00213661,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,300.0,2021-10-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,300.0,cash,300.0
2489,4458,EX00213662,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,500.0,2021-10-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,500.0,cash,500.0
2490,4458,EX00213680,Income Source 1 (Raw materials),Business Expense,7135.0,2021-10-30,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,7135.0,cash,7135.0
2491,4458,EX00213663,Income Source 1 (Raw materials),Business Expense,4700.0,2021-11-01,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,4700.0,cash,4700.0
2492,4458,EX00216316,Income Source 1 (Rent),Business Expense,30000.0,2021-11-01,Bank transfer,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,rent expense,30000.0,cash,30000.0
2493,4458,EX00213826,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,276.0,2021-11-01,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,276.0,cash,276.0
2494,4458,EX00213665,Income Source 1 (Other cost),Business Expense,200.0,2021-11-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,200.0,cash,200.0
2495,4458,EX00213664,Income Source 1 (Raw materials),Business Expense,5790.0,2021-11-02,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5790.0,cash,5790.0
2496,4458,EX00216335,"Income Source 1 (Utility costs (electricity, water, …))",Business Expense,500.0,2021-11-03,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,utility expense,500.0,cash,500.0
2497,4458,EX00216333,Income Source 1 (Raw materials),Business Expense,13102.0,2021-11-03,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,13102.0,cash,13102.0
2498,4458,EX00216334,Income Source 1 (Raw materials),Business Expense,3850.0,2021-11-04,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,3850.0,cash,3850.0
2499,4458,EX00216337,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,300.0,2021-11-05,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,300.0,cash,300.0
2500,4458,EX00216336,Income Source 1 (Raw materials),Business Expense,10467.0,2021-11-05,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,10467.0,cash,10467.0
2501,4458,EX00216338,Income Source 1 (Raw materials),Business Expense,9080.0,2021-11-06,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,9080.0,cash,9080.0
2502,4458,EX00216339,Income Source 1 (Raw materials),Business Expense,2635.0,2021-11-08,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2635.0,cash,2635.0
2503,4458,EX00216341,"Income Source 1 (Running costs (cleaning products, drinking water, coffee/tea, toilet paper...))",Business Expense,40.0,2021-11-09,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,miscellaneous expense,40.0,cash,40.0
2504,4458,EX00225534,Income Source 1 (Raw materials),Business Expense,5100.0,2021-11-09,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,5100.0,cash,5100.0
2505,4458,EX00216340,Income Source 1 (Raw materials),Business Expense,2875.0,2021-11-09,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2875.0,cash,2875.0
2506,4458,EX00219868,Income Source 1 (Raw materials),Business Expense,2925.0,2021-11-10,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,2925.0,cash,2925.0
2507,4458,EX00219866,Income Source 1 (Raw materials),Business Expense,10450.0,2021-11-11,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,10450.0,cash,10450.0
2508,4458,EX00238608,Income Source 1 (Raw materials),Business Expense,14800.0,2021-11-12,Credit taken (payment before delivery),Credit,IS00006176,U-03 - Car/motorcycle repair OT,purchases,14800.0,cash,14800.0
2509,4458,EX00219867,Income Source 1 (Raw materials),Business Expense,6455.0,2021-11-12,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,purchases,6455.0,cash,6455.0
2510,4458,EX00219870,"Income Source 1 (Transport, freight and storage/warehousing)",Business Expense,350.0,2021-11-15,Cash,Full payment,IS00006176,U-03 - Car/motorcycle repair OT,transport expense,350.0,cash,350.0
