,Respondent ID,Income source data ID,Income source sub-type,Income report data ID,Income report income source name,Income report amount,Income report expected amount,Income report date received,Income report transaction type,Income report payment type,debit acc,debit amt,credit acc,credit amt
4353,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00284936,Income Source 1,5100.0,,2022-02-05,Cash,Full payment,Cash,5100.0,Sales,5100.0
4354,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00284937,Income Source 1,17000.0,,2022-02-07,Cash,Full payment,Cash,17000.0,Sales,17000.0
4355,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00284935,Income Source 1,4770.0,,2022-02-07,Cash,Full payment,Cash,4770.0,Sales,4770.0
4356,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301211,Income Source 1,3320.0,,2022-02-07,Cash,Full payment,Cash,3320.0,Sales,3320.0
4357,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301221,Income Source 1,7900.0,,2022-02-08,Bank transfer,Full payment,Cash,7900.0,Sales,7900.0
4358,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301212,Income Source 1,3220.0,,2022-02-08,Cash,Full payment,Cash,3220.0,Sales,3220.0
4359,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301222,Income Source 1,2300.0,,2022-02-09,Cash,Full payment,Cash,2300.0,Sales,2300.0
4360,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301223,Income Source 1,5000.0,,2022-02-09,Cash,Full payment,Cash,5000.0,Sales,5000.0
4361,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301224,Income Source 1,1000.0,,2022-02-10,Cash,Full payment,Cash,1000.0,Sales,1000.0
4362,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301228,Income Source 1,200.0,,2022-02-10,Cash,Full payment,Cash,200.0,Sales,200.0
4363,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301227,Income Source 1,200.0,,2022-02-10,Cash,Full payment,Cash,200.0,Sales,200.0
4364,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301234,Income Source 1,1700.0,,2022-02-12,Cash,Full payment,Cash,1700.0,Sales,1700.0
4365,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301233,Income Source 1,10000.0,,2022-02-12,Cash,Full payment,Cash,10000.0,Sales,10000.0
4366,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301225,Income Source 1,9000.0,,2022-02-12,Cash,Full payment,Cash,9000.0,Sales,9000.0
4367,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306739,Income Source 1,15800.0,,2022-02-14,Cash,Full payment,Cash,15800.0,Sales,15800.0
4368,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301229,Income Source 1,18400.0,,2022-02-14,Cash,Full payment,Cash,18400.0,Sales,18400.0
4369,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00301230,Income Source 1,2620.0,,2022-02-15,Cash,Full payment,Cash,2620.0,Sales,2620.0
4370,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306709,Income Source 1,1000.0,,2022-02-15,Cash,Full payment,Cash,1000.0,Sales,1000.0
4371,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306710,Income Source 1,1000.0,,2022-02-16,Cash,Full payment,Cash,1000.0,Sales,1000.0
4372,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306711,Income Source 1,5720.0,,2022-02-16,Cash,Full payment,Cash,5720.0,Sales,5720.0
4373,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306718,Income Source 1,2950.0,,2022-02-17,Cash,Full payment,Cash,2950.0,Sales,2950.0
4374,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306719,Income Source 1,6080.0,,2022-02-17,Cash,Full payment,Cash,6080.0,Sales,6080.0
4375,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306736,Income Source 1,4100.0,,2022-02-18,Cash,Full payment,Cash,4100.0,Sales,4100.0
4376,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306737,Income Source 1,1200.0,,2022-02-18,Cash,Full payment,Cash,1200.0,Sales,1200.0
4377,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306747,Income Source 1,1000.0,,2022-02-18,Cash,Full payment,Cash,1000.0,Sales,1000.0
4378,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306740,Income Source 1,15800.0,,2022-02-21,Cash,Full payment,Cash,15800.0,Sales,15800.0
4379,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306748,Income Source 1,2500.0,,2022-02-22,Cash,Full payment,Cash,2500.0,Sales,2500.0
4380,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00306749,Income Source 1,5800.0,,2022-02-22,Cash,Full payment,Cash,5800.0,Sales,5800.0
4381,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310522,Income Source 1,1320.0,,2022-02-23,Cash,Full payment,Cash,1320.0,Sales,1320.0
4382,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310524,Income Source 1,100.0,,2022-02-24,Cash,Full payment,Cash,100.0,Sales,100.0
4383,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310523,Income Source 1,500.0,,2022-02-24,Cash,Full payment,Cash,500.0,Sales,500.0
4384,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310525,Income Source 1,2900.0,,2022-02-25,Bank transfer,Full payment,Cash,2900.0,Sales,2900.0
4385,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310526,Income Source 1,1600.0,,2022-02-25,Cash,Full payment,Cash,1600.0,Sales,1600.0
4386,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310527,Income Source 1,53800.0,,2022-02-25,Cash,Full payment,Cash,53800.0,Sales,53800.0
4387,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310538,Income Source 1,35000.0,,2022-02-26,Cash,Full payment,Cash,35000.0,Sales,35000.0
4388,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310559,Income Source 1,4160.0,,2022-02-26,Cash,Full payment,Cash,4160.0,Sales,4160.0
4389,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310560,Income Source 1,5865.0,,2022-02-26,Cash,Full payment,Cash,5865.0,Sales,5865.0
4390,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00310561,Income Source 1,835.0,,2022-02-28,Cash,Full payment,Cash,835.0,Sales,835.0
4391,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00316959,Income Source 1,1000.0,,2022-03-02,Cash,Full payment,Cash,1000.0,Sales,1000.0
4392,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317626,Income Source 1,24335.0,,2022-03-04,Cash,Full payment,Cash,24335.0,Sales,24335.0
4393,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317627,Income Source 1,4000.0,,2022-03-05,Cash,Full payment,Cash,4000.0,Sales,4000.0
4394,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317628,Income Source 1,4000.0,,2022-03-05,Cash,Full payment,Cash,4000.0,Sales,4000.0
4395,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317629,Income Source 1,6000.0,,2022-03-05,Cash,Full payment,Cash,6000.0,Sales,6000.0
4396,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317630,Income Source 1,34000.0,,2022-03-05,Cash,Full payment,Cash,34000.0,Sales,34000.0
4397,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317631,Income Source 1,2900.0,,2022-03-05,Cash,Full payment,Cash,2900.0,Sales,2900.0
4398,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317632,Income Source 1,1500.0,,2022-03-05,Cash,,Cash,1500.0,Sales,1500.0
4399,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317634,Income Source 1,900.0,,2022-03-07,Bank transfer,Full payment,Cash,900.0,Sales,900.0
4400,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317633,Income Source 1,2150.0,,2022-03-07,Cash,Full payment,Cash,2150.0,Sales,2150.0
4401,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00317635,Income Source 1,700.0,,2022-03-08,Cash,Full payment,Cash,700.0,Sales,700.0
4402,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00319137,Income Source 1,1350.0,,2022-03-10,Cash,Full payment,Cash,1350.0,Sales,1350.0
4403,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00319138,Income Source 1,1500.0,,2022-03-12,Cash,Full payment,Cash,1500.0,Sales,1500.0
4404,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00319139,Income Source 1,225.0,,2022-03-12,Cash,Full payment,Cash,225.0,Sales,225.0
4405,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326251,Income Source 1,390.0,,2022-03-14,Cash,Full payment,Cash,390.0,Sales,390.0
4406,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326340,Income Source 1,7000.0,,2022-03-15,Credit given (payment after delivery),Credit,AR,7000.0,Sales,7000.0
4407,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326252,Income Source 1,500.0,,2022-03-15,Cash,Full payment,Cash,500.0,Sales,500.0
4408,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326256,Income Source 1,3000.0,,2022-03-16,Cash,Full payment,Cash,3000.0,Sales,3000.0
4409,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326257,Income Source 1,4700.0,,2022-03-16,Cash,Full payment,Cash,4700.0,Sales,4700.0
4410,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326275,Income Source 1,9000.0,,2022-03-16,Credit given (payment after delivery),Credit,AR,9000.0,Sales,9000.0
4411,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326258,Income Source 1,27000.0,,2022-03-17,Credit given (payment after delivery),Credit,AR,27000.0,Sales,27000.0
4412,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326253,Income Source 1,1200.0,,2022-03-17,Cash,Full payment,Cash,1200.0,Sales,1200.0
4413,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326254,Income Source 1,220.0,,2022-03-17,Cash,Full payment,Cash,220.0,Sales,220.0
4414,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00326255,Income Source 1,1080.0,,2022-03-19,Cash,Full payment,Cash,1080.0,Sales,1080.0
4415,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333559,Income Source 1,2900.0,,2022-03-21,Cash,Full payment,Cash,2900.0,Sales,2900.0
4416,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333561,Income Source 1,1300.0,,2022-03-22,Cash,Full payment,Cash,1300.0,Sales,1300.0
4417,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333560,Income Source 1,330.0,,2022-03-22,Cash,Full payment,Cash,330.0,Sales,330.0
4418,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333562,Income Source 1,1300.0,,2022-03-23,Cash,Full payment,Cash,1300.0,Sales,1300.0
4419,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333568,Income Source 1,400.0,,2022-03-23,Cash,Full payment,Cash,400.0,Sales,400.0
4420,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333563,Income Source 1,1100.0,,2022-03-26,Cash,Full payment,Cash,1100.0,Sales,1100.0
4421,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333564,Income Source 1,300.0,,2022-03-30,Cash,Full payment,Cash,300.0,Sales,300.0
4422,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333558,Income Source 1,500.0,,2022-04-01,Cash,Full payment,Cash,500.0,Sales,500.0
4423,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333565,Income Source 1,9900.0,,2022-04-04,Cash,Full payment,Cash,9900.0,Sales,9900.0
4424,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333566,Income Source 1,3400.0,,2022-04-05,Cash,Full payment,Cash,3400.0,Sales,3400.0
4425,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00333567,Income Source 1,14130.0,,2022-04-06,Cash,Full payment,Cash,14130.0,Sales,14130.0
4426,4458,IS00006176,U-03 - Car/motorcycle repair OT,IN00336210,Income Source 1,50000.0,,2022-04-15,cheque,Full payment,Cash,50000.0,Sales,50000.0
4427,4458,IS00007948,Other (specify),IN00189905,Income Source 2,4500.0,,2021-09-04,,Full payment,Cash,4500.0,Sales,4500.0
4428,4458,IS00007948,Other (specify),IN00208248,Income Source 2,13700.0,,2021-09-23,Cash,,Cash,13700.0,Sales,13700.0
4429,4458,IS00007948,Other (specify),IN00230380,Income Source 2,5000.0,,2021-11-06,Cash,Full payment,Cash,5000.0,Sales,5000.0
4430,4459,IS00005779,Livestock,IN00127694,Income Source 1,80000.0,,2021-05-05,,,Cash,80000.0,Sales,80000.0
4431,4459,IS00005779,Livestock,IN00135697,Income Source 1,80000.0,,2021-06-04,Cash,Full payment,Cash,80000.0,Sales,80000.0
4432,4459,IS00005779,Livestock,IN00151079,Income Source 1,20000.0,,2021-06-30,Cash,Full payment,Cash,20000.0,Sales,20000.0
4433,4459,IS00005779,Livestock,IN00151080,Income Source 1,12000.0,,2021-07-01,Cash,Full payment,Cash,12000.0,Sales,12000.0
4434,4459,IS00005779,Livestock,IN00151081,Income Source 1,18000.0,,2021-07-02,Cash,Full payment,Cash,18000.0,Sales,18000.0
4435,4459,IS00005779,Livestock,IN00151105,Income Source 1,5000.0,,2021-07-03,Cash,Full payment,Cash,5000.0,Sales,5000.0
4436,4459,IS00005779,Livestock,IN00151106,Income Source 1,22000.0,,2021-07-04,Cash,Full payment,Cash,22000.0,Sales,22000.0
4437,4459,IS00005779,Livestock,IN00151121,Income Source 1,8000.0,,2021-07-05,Cash,Full payment,Cash,8000.0,Sales,8000.0
4438,4459,IS00005779,Livestock,IN00151122,Income Source 1,10000.0,,2021-07-06,Cash,Full payment,Cash,10000.0,Sales,10000.0
4439,4459,IS00005779,Livestock,IN00156038,Income Source 1,7500.0,,2021-07-14,Cash,Full payment,Cash,7500.0,Sales,7500.0
4440,4459,IS00005779,Livestock,IN00156039,Income Source 1,1500.0,,2021-07-15,Cash,Full payment,Cash,1500.0,Sales,1500.0
4441,4459,IS00005779,Livestock,IN00161209,Income Source 1,1500.0,,2021-07-23,Cash,Full payment,Cash,1500.0,Sales,1500.0
4442,4459,IS00005779,Livestock,IN00161210,Income Source 1,6000.0,,2021-07-26,Cash,Full payment,Cash,6000.0,Sales,6000.0
4443,4459,IS00005779,Livestock,IN00161211,Income Source 1,4500.0,,2021-07-27,Cash,Full payment,Cash,4500.0,Sales,4500.0
4444,4459,IS00005779,Livestock,IN00166801,Income Source 1,10000.0,,2021-07-28,Cash,Full payment,Cash,10000.0,Sales,10000.0
4445,4459,IS00005779,Livestock,IN00166802,Income Source 1,15000.0,,2021-08-02,Cash,Full payment,Cash,15000.0,Sales,15000.0
4446,4459,IS00005779,Livestock,IN00170910,Income Source 1,17500.0,,2021-08-09,Cash,Full payment,Cash,17500.0,Sales,17500.0
4447,4459,IS00005779,Livestock,IN00176441,Income Source 1,17500.0,,2021-08-15,Cash,Full payment,Cash,17500.0,Sales,17500.0
4448,4459,IS00005779,Livestock,IN00176438,Income Source 1,17500.0,,2021-08-15,Cash,Full payment,Cash,17500.0,Sales,17500.0
4449,4459,IS00005779,Livestock,IN00180774,Income Source 1,17500.0,,2021-08-23,Cash,Full payment,Cash,17500.0,Sales,17500.0
4450,4459,IS00005779,Livestock,IN00186795,Income Source 1,17500.0,,2021-08-25,,Full payment,Cash,17500.0,Sales,17500.0
4451,4459,IS00005779,Livestock,IN00192089,Income Source 1,17500.0,,2021-09-07,Cash,Full payment,Cash,17500.0,Sales,17500.0
4452,4459,IS00005779,Livestock,IN00200430,Income Source 1,29400.0,,2021-09-14,Cash,Full payment,Cash,29400.0,Sales,29400.0
4453,4459,IS00005779,Livestock,IN00204280,Income Source 1,17500.0,,2021-09-15,Cash,Full payment,Cash,17500.0,Sales,17500.0
4454,4459,IS00005779,Livestock,IN00207259,Income Source 1,21000.0,,2021-09-25,Cash,Full payment,Cash,21000.0,Sales,21000.0
4455,4459,IS00005779,Livestock,IN00209950,Income Source 1,21000.0,,2021-10-01,Cash,Full payment,Cash,21000.0,Sales,21000.0
4456,4459,IS00005779,Livestock,IN00213653,Income Source 1,21000.0,,2021-10-12,Cash,Full payment,Cash,21000.0,Sales,21000.0
4457,4459,IS00005779,Livestock,IN00217247,Income Source 1,21000.0,,2021-10-20,Cash,Full payment,Cash,21000.0,Sales,21000.0
4458,4459,IS00005779,Livestock,IN00221592,Income Source 1,21500.0,,2021-10-21,Cash,Full payment,Cash,21500.0,Sales,21500.0
4459,4459,IS00005779,Livestock,IN00221593,Income Source 1,21500.0,,2021-10-23,Cash,Full payment,Cash,21500.0,Sales,21500.0
4460,4459,IS00005779,Livestock,IN00225255,Income Source 1,21000.0,,2021-10-30,Cash,Full payment,Cash,21000.0,Sales,21000.0
4461,4459,IS00005779,Livestock,IN00228658,Income Source 1,21000.0,,2021-11-06,Cash,Full payment,Cash,21000.0,Sales,21000.0
4462,4459,IS00005779,Livestock,IN00228659,Income Source 1,21000.0,,2021-11-06,Cash,Full payment,Cash,21000.0,Sales,21000.0
4463,4459,IS00005779,Livestock,IN00233441,Income Source 1,21000.0,,2021-11-14,Cash,Full payment,Cash,21000.0,Sales,21000.0
4464,4459,IS00005779,Livestock,IN00233442,Income Source 1,21000.0,,2021-11-14,Cash,Full payment,Cash,21000.0,Sales,21000.0
4465,4459,IS00005779,Livestock,IN00235814,Income Source 1,27300.0,,2021-11-20,Cash,Full payment,Cash,27300.0,Sales,27300.0
4466,4459,IS00005779,Livestock,IN00235812,Income Source 1,27300.0,,2021-11-20,Cash,Full payment,Cash,27300.0,Sales,27300.0
4467,4459,IS00005779,Livestock,IN00239602,Income Source 1,33600.0,,2021-11-27,Cash,Full payment,Cash,33600.0,Sales,33600.0
4468,4459,IS00005779,Livestock,IN00241857,Income Source 1,33600.0,,2021-12-04,Cash,Full payment,Cash,33600.0,Sales,33600.0
4469,4459,IS00005779,Livestock,IN00246713,Income Source 1,33600.0,,2021-12-11,Cash,Full payment,Cash,33600.0,Sales,33600.0
4470,4459,IS00005779,Livestock,IN00254789,Income Source 1,25200.0,,2021-12-17,Cash,Full payment,Cash,25200.0,Sales,25200.0
4471,4459,IS00005779,Livestock,IN00254790,Income Source 1,25200.0,,2021-12-26,Cash,Full payment,Cash,25200.0,Sales,25200.0
4472,4459,IS00005779,Livestock,IN00258471,Income Source 1,23100.0,,2021-12-31,Cash,Full payment,Cash,23100.0,Sales,23100.0
4473,4459,IS00005779,Livestock,IN00268454,Income Source 1,25200.0,,2022-01-08,Cash,Full payment,Cash,25200.0,Sales,25200.0
4474,4459,IS00005779,Livestock,IN00272101,Income Source 1,33600.0,,2022-01-16,Cash,Full payment,Cash,33600.0,Sales,33600.0
4475,4459,IS00005779,Livestock,IN00272102,Income Source 1,31500.0,,2022-01-23,Cash,Full payment,Cash,31500.0,Sales,31500.0
4476,4459,IS00005779,Livestock,IN00280120,Income Source 1,42000.0,,2022-02-01,Cash,Full payment,Cash,42000.0,Sales,42000.0
4477,4459,IS00005779,Livestock,IN00279596,Income Source 1,42000.0,,2022-02-01,Cash,Full payment,Cash,42000.0,Sales,42000.0
4478,4459,IS00005779,Livestock,IN00283695,Income Source 1,37800.0,,2022-02-05,Cash,Full payment,Cash,37800.0,Sales,37800.0
4479,4459,IS00005779,Livestock,IN00301526,Income Source 1,42000.0,,2022-02-12,Cash,Full payment,Cash,42000.0,Sales,42000.0
4480,4459,IS00005779,Livestock,IN00301525,Income Source 1,42000.0,,2022-02-12,Cash,Full payment,Cash,42000.0,Sales,42000.0
4481,4459,IS00005779,Livestock,IN00303714,Income Source 1,46200.0,,2022-02-21,Cash,Full payment,Cash,46200.0,Sales,46200.0
4482,4459,IS00005779,Livestock,IN00309159,Income Source 1,50400.0,,2022-02-28,Cash,Full payment,Cash,50400.0,Sales,50400.0
4483,4459,IS00005779,Livestock,IN00314501,Income Source 1,63000.0,,2022-03-05,Cash,Full payment,Cash,63000.0,Sales,63000.0
4484,4459,IS00005779,Livestock,IN00320106,Income Source 1,50400.0,,2022-03-10,Cash,Full payment,Cash,50400.0,Sales,50400.0
4485,4459,IS00005779,Livestock,IN00323759,Income Source 1,46200.0,,2022-03-18,Cash,Full payment,Cash,46200.0,Sales,46200.0
4486,4459,IS00005779,Livestock,IN00327636,Income Source 1,42000.0,,2022-03-27,Cash,Full payment,Cash,42000.0,Sales,42000.0
4487,4459,IS00005779,Livestock,IN00331650,Income Source 1,50400.0,,2022-03-31,Cash,Full payment,Cash,50400.0,Sales,50400.0
4488,4459,IS00005779,Livestock,IN00335874,Income Source 1,44100.0,,2022-04-10,Cash,Full payment,Cash,44100.0,Sales,44100.0
4489,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110559,Income Source 1,900.0,,2021-04-11,,,Cash,900.0,Sales,900.0
4490,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110560,Income Source 1,750.0,,2021-04-12,,,Cash,750.0,Sales,750.0
4491,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110561,Income Source 1,900.0,,2021-04-13,,,Cash,900.0,Sales,900.0
4492,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110562,Income Source 1,1100.0,,2021-04-14,,,Cash,1100.0,Sales,1100.0
4493,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110563,Income Source 1,1400.0,,2021-04-16,,,Cash,1400.0,Sales,1400.0
4494,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110564,Income Source 1,900.0,,2021-04-17,,,Cash,900.0,Sales,900.0
4495,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00110565,Income Source 1,1200.0,,2021-04-19,,,Cash,1200.0,Sales,1200.0
4496,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122504,Income Source 1,1400.0,,2021-04-21,,,Cash,1400.0,Sales,1400.0
4497,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122505,Income Source 1,1600.0,,2021-04-23,,,Cash,1600.0,Sales,1600.0
4498,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122507,Income Source 1,1200.0,,2021-04-23,,,Cash,1200.0,Sales,1200.0
4499,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122508,Income Source 1,1000.0,,2021-04-24,,,Cash,1000.0,Sales,1000.0
4500,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122509,Income Source 1,1200.0,,2021-04-26,,,Cash,1200.0,Sales,1200.0
4501,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122523,Income Source 1,1200.0,,2021-04-28,,,Cash,1200.0,Sales,1200.0
4502,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00122524,Income Source 1,1000.0,,2021-05-04,,,Cash,1000.0,Sales,1000.0
4503,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128108,Income Source 1,1066.0,,2021-05-05,,,Cash,1066.0,Sales,1066.0
4504,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128109,Income Source 1,699.0,,2021-05-06,,,Cash,699.0,Sales,699.0
4505,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128110,Income Source 1,983.0,,2021-05-07,,,Cash,983.0,Sales,983.0
4506,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128111,Income Source 1,550.0,,2021-05-08,,,Cash,550.0,Sales,550.0
4507,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128112,Income Source 1,683.0,,2021-05-10,,,Cash,683.0,Sales,683.0
4508,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128114,Income Source 1,800.0,,2021-05-11,,,Cash,800.0,Sales,800.0
4509,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128113,Income Source 1,381.0,,2021-05-11,,,Cash,381.0,Sales,381.0
4510,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128115,Income Source 1,765.0,,2021-05-12,,,Cash,765.0,Sales,765.0
4511,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00128116,Income Source 1,1086.0,,2021-05-13,,,Cash,1086.0,Sales,1086.0
4512,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00129965,Income Source 1,900.0,,2021-05-14,,,Cash,900.0,Sales,900.0
4513,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00129966,Income Source 1,1100.0,,2021-05-15,,,Cash,1100.0,Sales,1100.0
4514,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00129967,Income Source 1,950.0,,2021-05-17,,,Cash,950.0,Sales,950.0
4515,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00129969,Income Source 1,950.0,,2021-05-18,,,Cash,950.0,Sales,950.0
4516,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00129970,Income Source 1,850.0,,2021-05-19,,,Cash,850.0,Sales,850.0
4517,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134347,Income Source 1,1200.0,,2021-05-20,,,Cash,1200.0,Sales,1200.0
4518,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134348,Income Source 1,1050.0,,2021-05-21,,,Cash,1050.0,Sales,1050.0
4519,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134349,Income Source 1,950.0,,2021-05-22,,,Cash,950.0,Sales,950.0
4520,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134350,Income Source 1,980.0,,2021-05-24,,,Cash,980.0,Sales,980.0
4521,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134354,Income Source 1,1100.0,,2021-05-25,,,Cash,1100.0,Sales,1100.0
4522,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134353,Income Source 1,1000.0,,2021-05-26,,,Cash,1000.0,Sales,1000.0
4523,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134355,Income Source 1,1050.0,,2021-05-27,,,Cash,1050.0,Sales,1050.0
4524,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134356,Income Source 1,980.0,,2021-05-31,,,Cash,980.0,Sales,980.0
4525,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134351,Income Source 1,1000.0,,2021-06-01,,,Cash,1000.0,Sales,1000.0
4526,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00134352,Income Source 1,1000.0,,2021-06-02,,,Cash,1000.0,Sales,1000.0
4527,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00135242,Income Source 1,820.0,,2021-06-03,Cash,Full payment,Cash,820.0,Sales,820.0
4528,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00135243,Income Source 1,1048.0,,2021-06-04,Cash,Full payment,Cash,1048.0,Sales,1048.0
4529,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00135244,Income Source 1,670.0,,2021-06-05,Cash,Full payment,Cash,670.0,Sales,670.0
4530,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00135300,Income Source 1,846.0,,2021-06-07,Cash,Full payment,Cash,846.0,Sales,846.0
4531,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00138572,Income Source 1,950.0,,2021-06-08,Cash,Full payment,Cash,950.0,Sales,950.0
4532,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00139559,Income Source 1,856.0,,2021-06-09,Cash,Full payment,Cash,856.0,Sales,856.0
4533,4460,IS00005747,N - Milling husking grinding agri-processing AP,IN00138573,Income Source 1,1200.0,,2021-06-10,Cash,Full payment,Cash,1200.0,Sales,1200.0
