,Respondent ID,Account report data ID,Account report deposit/withdrawal,Account report amount,Account report data type,Account report date created,debit acc,debit amt,credit acc,credit amt
15394,4473,AR00030412,Withdrawn,450.0,Account,2021-05-31,withdrawal,450.0,cash,450.0
15395,4473,AR00030411,Withdrawn,100.0,Account,2021-05-31,withdrawal,100.0,cash,100.0
15396,4473,AR00038150,Withdrawn,1800.0,Account,2021-06-14,withdrawal,1800.0,cash,1800.0
15397,4473,AR00130483,Withdrawn,1800.0,Expense,2021-06-14,,,,
15398,4473,AR00130386,Withdrawn,1800.0,Expense,2021-06-14,,,,
15399,4473,AR00097068,Deposited,2500.0,Income,2021-06-14,,,,
15400,4473,AR00038151,Deposited,2500.0,Account,2021-06-14,cash,2500.0,equity,2500.0
15401,4473,AR00035649,Withdrawn,3400.0,Account,2021-06-19,withdrawal,3400.0,cash,3400.0
15402,4473,AR00130456,Withdrawn,3400.0,Expense,2021-06-19,,,,
15403,4473,AR00035648,Deposited,800.0,Account,2021-06-19,cash,800.0,equity,800.0
15404,4473,AR00097160,Deposited,800.0,Income,2021-06-19,,,,
15405,4473,AR00035647,Withdrawn,11000.0,Account,2021-06-19,withdrawal,11000.0,cash,11000.0
15406,4473,AR00130457,Withdrawn,11000.0,Expense,2021-06-19,,,,
15407,4473,AR00039578,Deposited,12000.0,Income,2021-06-30,,,,
15408,4473,AR00106907,Withdrawn,200.0,Expense,2021-07-25,,,,
15409,4473,AR00106906,Withdrawn,150.0,Expense,2021-07-25,,,,
15410,4473,AR00106905,Withdrawn,450.0,Expense,2021-07-25,,,,
15411,4473,AR00106908,Withdrawn,150.0,Expense,2021-07-25,,,,
15412,4473,AR00106910,Withdrawn,300.0,Expense,2021-07-25,,,,
15413,4473,AR00106909,Withdrawn,500.0,Expense,2021-07-25,,,,
15414,4473,AR00106911,Withdrawn,20.0,Expense,2021-07-25,,,,
15415,4473,AR00110155,Withdrawn,200.0,Expense,2021-08-10,,,,
15416,4473,AR00110156,Withdrawn,900.0,Expense,2021-08-10,,,,
15417,4473,AR00110157,Withdrawn,200.0,Expense,2021-08-10,,,,
15418,4473,AR00113447,Withdrawn,800.0,Expense,2021-08-22,,,,
15419,4473,AR00113448,Withdrawn,300.0,Expense,2021-08-22,,,,
15420,4473,AR00092694,Deposited,4000.0,Income,2021-09-07,,,,
15421,4473,AR00117193,Withdrawn,500.0,Expense,2021-09-07,,,,
15422,4473,AR00117190,Withdrawn,600.0,Expense,2021-09-07,,,,
15423,4473,AR00117191,Withdrawn,400.0,Expense,2021-09-07,,,,
15424,4473,AR00117192,Withdrawn,400.0,Expense,2021-09-07,,,,
15425,4473,AR00144953,Withdrawn,950.0,Expense,2021-09-20,,,,
15426,4473,AR00144955,Withdrawn,1600.0,Expense,2021-09-20,,,,
15427,4473,AR00144956,Deposited,2800.0,Income,2021-09-20,,,,
15428,4473,AR00155341,Withdrawn,300.0,Expense,2021-10-06,,,,
15429,4473,AR00155342,Withdrawn,11000.0,Expense,2021-10-06,,,,
15430,4473,AR00155346,Withdrawn,500.0,Employee Payment,2021-10-06,,,,
15431,4473,AR00155347,Withdrawn,6000.0,Expense,2021-10-06,,,,
15432,4473,AR00160331,Withdrawn,4800.0,Expense,2021-10-13,,,,
15433,4473,AR00162798,Withdrawn,1500.0,Employee Payment,2021-10-16,,,,
15434,4473,AR00162796,Withdrawn,1360.0,Expense,2021-10-16,,,,
15435,4473,AR00162792,Deposited,12000.0,Income,2021-10-16,,,,
15436,4473,AR00162797,Withdrawn,750.0,Expense,2021-10-16,,,,
15437,4473,AR00168248,Withdrawn,2600.0,Expense,2021-10-24,,,,
15438,4473,AR00168249,Withdrawn,1000.0,Employee Payment,2021-10-24,,,,
15439,4473,AR00168247,Deposited,7000.0,Income,2021-10-24,,,,
15440,4473,AR00174194,Withdrawn,450.0,Expense,2021-10-31,,,,
15441,4473,AR00229484,Withdrawn,600.0,Expense,2021-11-06,,,,
15442,4473,AR00178531,Withdrawn,4500.0,Expense,2021-11-06,,,,
15443,4473,AR00178533,Withdrawn,1000.0,Employee Payment,2021-11-06,,,,
15444,4473,AR00184274,Withdrawn,2000.0,Expense,2021-11-13,,,,
15445,4473,AR00184273,Deposited,3500.0,Income,2021-11-13,,,,
15446,4473,AR00193851,Withdrawn,1500.0,Expense,2021-11-27,,,,
15447,4473,AR00193917,Withdrawn,500.0,Expense,2021-11-27,,,,
15448,4473,AR00193920,Withdrawn,3000.0,Expense,2021-11-27,,,,
15449,4473,AR00193972,Withdrawn,2000.0,Employee Payment,2021-11-27,,,,
15450,4473,AR00193963,Deposited,10000.0,Income,2021-11-27,,,,
15451,4473,AR00193962,Withdrawn,1850.0,Expense,2021-11-27,,,,
15452,4473,AR00206247,Withdrawn,500.0,Expense,2021-12-13,,,,
15453,4473,AR00206243,Withdrawn,1200.0,Expense,2021-12-13,,,,
15454,4473,AR00206244,Withdrawn,2000.0,Expense,2021-12-13,,,,
15455,4473,AR00206245,Withdrawn,700.0,Expense,2021-12-13,,,,
15456,4473,AR00206246,Deposited,7650.0,Income,2021-12-13,,,,
15457,4473,AR00221036,Withdrawn,500.0,Expense,2021-12-27,,,,
15458,4473,AR00221037,Withdrawn,700.0,Expense,2021-12-27,,,,
15459,4473,AR00221038,Withdrawn,400.0,Expense,2021-12-27,,,,
15460,4473,AR00221039,Withdrawn,1000.0,Expense,2021-12-27,,,,
15461,4473,AR00221040,Deposited,5500.0,Income,2021-12-27,,,,
15462,4473,AR00236187,Withdrawn,1200.0,Expense,2022-01-09,,,,
15463,4473,AR00236221,Deposited,1500.0,Income,2022-01-09,,,,
15464,4473,AR00236220,Withdrawn,250.0,Expense,2022-01-09,,,,
15465,4473,AR00236223,Withdrawn,500.0,Expense,2022-01-09,,,,
15466,4473,AR00236222,Withdrawn,1100.0,Expense,2022-01-09,,,,
15467,4473,AR00242034,Withdrawn,15000.0,Expense,2022-01-15,,,,
15468,4473,AR00242035,Withdrawn,2000.0,Expense,2022-01-15,,,,
15469,4473,AR00255629,Withdrawn,3200.0,Expense,2022-01-25,,,,
15470,4473,AR00268929,Withdrawn,1300.0,Expense,2022-02-06,,,,
15471,4473,AR00268930,Withdrawn,200.0,Expense,2022-02-06,,,,
15472,4473,AR00268928,Withdrawn,6000.0,Expense,2022-02-06,,,,
15473,4473,AR00296505,Deposited,10500.0,Income,2022-02-26,,,,
15474,4473,AR00296504,Withdrawn,1000.0,Expense,2022-02-26,,,,
15475,4473,AR00499913,Withdrawn,1700.0,Loan Taken Repayment,2022-06-20,,,,
15476,4473,AR00296507,Withdrawn,1000.0,Expense,2022-02-26,,,,
15477,4473,AR00296506,Deposited,800.0,Income,2022-02-26,,,,
15478,4473,AR00309682,Withdrawn,500.0,Expense,2022-03-06,,,,
15479,4473,AR00309684,Withdrawn,700.0,Expense,2022-03-06,,,,
15480,4473,AR00328622,Withdrawn,5700.0,Expense,2022-03-21,,,,
15481,4473,AR00328623,Deposited,9200.0,Income,2022-03-21,,,,
15482,4473,AR00328624,Withdrawn,1700.0,Expense,2022-03-21,,,,
15483,4473,AR00335155,Withdrawn,300.0,Expense,2022-03-21,,,,
15484,4473,AR00335156,Withdrawn,400.0,Expense,2022-03-21,,,,
15485,4473,AR00352309,Withdrawn,4000.0,Expense,2022-04-09,,,,
15486,4473,AR00352310,Deposited,6000.0,Income,2022-04-09,,,,
15487,4473,AR00352311,Withdrawn,600.0,Expense,2022-04-09,,,,
15488,4473,AR00352312,Deposited,600.0,Income,2022-04-09,,,,
15489,4473,AR00358765,Withdrawn,500.0,Expense,2022-04-16,,,,
15490,4473,AR00358766,Withdrawn,1200.0,Expense,2022-04-16,,,,
15491,4473,AR00360224,Deposited,3000.0,Income,2022-04-16,,,,
15492,4474,AR00038345,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15493,4474,AR00038347,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15494,4474,AR00038346,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15495,4474,AR00023631,Withdrawn,1500.0,Account,2021-04-27,withdrawal,1500.0,cash,1500.0
15496,4474,AR00023630,Withdrawn,2000.0,Account,2021-04-27,withdrawal,2000.0,cash,2000.0
15497,4474,AR00023629,Deposited,15000.0,Account,2021-04-27,cash,15000.0,equity,15000.0
15498,4474,AR00026032,Withdrawn,3000.0,Account,2021-05-09,withdrawal,3000.0,cash,3000.0
15499,4474,AR00027358,Withdrawn,5000.0,Account,2021-05-17,withdrawal,5000.0,cash,5000.0
15500,4474,AR00028918,Withdrawn,8000.0,Account,2021-05-25,withdrawal,8000.0,cash,8000.0
15501,4474,AR00133017,Withdrawn,2000.0,Employee Payment,2021-05-25,,,,
15502,4474,AR00028920,Withdrawn,2000.0,Account,2021-05-25,withdrawal,2000.0,cash,2000.0
15503,4474,AR00028921,Deposited,15000.0,Account,2021-05-25,cash,15000.0,equity,15000.0
15504,4474,AR00028922,Withdrawn,10000.0,Account,2021-05-25,withdrawal,10000.0,cash,10000.0
15505,4474,AR00028919,Deposited,10000.0,Account,2021-05-25,cash,10000.0,equity,10000.0
15506,4474,AR00030687,Withdrawn,500.0,Account,2021-06-02,withdrawal,500.0,cash,500.0
15507,4474,AR00097056,Deposited,4000.0,Income,2021-06-14,,,,
15508,4474,AR00033984,Deposited,4000.0,Account,2021-06-14,cash,4000.0,equity,4000.0
15509,4474,AR00128518,Withdrawn,9000.0,Expense,2021-06-30,,,,
15510,4474,AR00119743,Withdrawn,100.0,Employee Payment,2021-06-30,,,,
15511,4474,AR00128519,Withdrawn,3000.0,Expense,2021-06-30,,,,
15512,4474,AR00102972,Withdrawn,500.0,Expense,2021-07-08,,,,
15513,4474,AR00102971,Withdrawn,4000.0,Expense,2021-07-08,,,,
15514,4474,AR00106862,Withdrawn,2000.0,Expense,2021-07-25,,,,
15515,4474,AR00106863,Withdrawn,500.0,Expense,2021-07-25,,,,
15516,4474,AR00110134,Withdrawn,450.0,Expense,2021-08-09,,,,
15517,4474,AR00110133,Withdrawn,300.0,Expense,2021-08-09,,,,
15518,4474,AR00123360,Withdrawn,500.0,Employee Payment,2021-08-09,,,,
15519,4474,AR00110135,Withdrawn,500.0,Expense,2021-08-09,,,,
15520,4474,AR00066717,Deposited,2000.0,Income,2021-08-09,,,,
15521,4474,AR00113461,Withdrawn,5000.0,Expense,2021-08-22,,,,
15522,4474,AR00124164,Withdrawn,1500.0,Employee Payment,2021-08-22,,,,
15523,4474,AR00137795,Withdrawn,1000.0,Expense,2021-09-13,,,,
15524,4474,AR00077871,Deposited,8000.0,Income,2021-08-22,,,,
15525,4474,AR00137796,Withdrawn,500.0,Expense,2021-09-13,,,,
15526,4474,AR00137799,Deposited,5000.0,Income,2021-09-13,,,,
15527,4474,AR00137797,Withdrawn,800.0,Expense,2021-09-13,,,,
15528,4474,AR00137798,Withdrawn,200.0,Expense,2021-09-13,,,,
15529,4474,AR00144996,Withdrawn,600.0,Expense,2021-09-20,,,,
15530,4474,AR00144993,Withdrawn,5000.0,Expense,2021-09-20,,,,
15531,4474,AR00144995,Withdrawn,300.0,Expense,2021-09-20,,,,
15532,4474,AR00144994,Withdrawn,2500.0,Expense,2021-09-20,,,,
15533,4474,AR00160302,Withdrawn,2000.0,Employee Payment,2021-10-13,,,,
15534,4474,AR00160295,Deposited,6800.0,Income,2021-10-13,,,,
15535,4474,AR00160301,Withdrawn,2000.0,Expense,2021-10-13,,,,
15536,4474,AR00160373,Withdrawn,800.0,Expense,2021-10-13,,,,
15537,4474,AR00160372,Withdrawn,800.0,Expense,2021-10-13,,,,
15538,4474,AR00162840,Withdrawn,800.0,Expense,2021-10-16,,,,
15539,4474,AR00168282,Withdrawn,500.0,Expense,2021-10-24,,,,
15540,4474,AR00174286,Withdrawn,4000.0,Expense,2021-10-31,,,,
15541,4474,AR00174285,Deposited,10000.0,Income,2021-10-31,,,,
15542,4474,AR00174287,Withdrawn,1700.0,Expense,2021-10-31,,,,
15543,4474,AR00178580,Withdrawn,500.0,Expense,2021-11-06,,,,
15544,4474,AR00184314,Withdrawn,300.0,Expense,2021-11-13,,,,
15545,4474,AR00194004,Deposited,3000.0,Income,2021-11-27,,,,
15546,4474,AR00194005,Withdrawn,500.0,Expense,2021-11-27,,,,
15547,4474,AR00194007,Withdrawn,6000.0,Expense,2021-11-27,,,,
15548,4474,AR00194006,Deposited,8000.0,Income,2021-11-27,,,,
15549,4474,AR00206318,Withdrawn,2500.0,Expense,2021-12-13,,,,
15550,4474,AR00206319,Withdrawn,500.0,Expense,2021-12-13,,,,
15551,4474,AR00206320,Withdrawn,3000.0,Expense,2021-12-13,,,,
15552,4474,AR00206322,Deposited,8000.0,Income,2021-12-13,,,,
15553,4474,AR00206321,Withdrawn,2000.0,Expense,2021-12-13,,,,
15554,4474,AR00221076,Deposited,4000.0,Income,2021-12-27,,,,
15555,4474,AR00221077,Withdrawn,250.0,Expense,2021-12-27,,,,
15556,4474,AR00221078,Withdrawn,500.0,Expense,2021-12-27,,,,
15557,4474,AR00221079,Withdrawn,1200.0,Expense,2021-12-27,,,,
15558,4474,AR00239231,Withdrawn,400.0,Expense,2022-01-09,,,,
15559,4474,AR00239233,Withdrawn,2340.0,Expense,2022-01-09,,,,
15560,4474,AR00239232,Deposited,6000.0,Income,2022-01-09,,,,
15561,4474,AR00242128,Withdrawn,4000.0,Expense,2022-01-16,,,,
15562,4474,AR00242129,Withdrawn,500.0,Expense,2022-01-16,,,,
15563,4474,AR00255650,Withdrawn,3900.0,Expense,2022-01-25,,,,
15564,4474,AR00255651,Deposited,6300.0,Income,2022-01-25,,,,
15565,4474,AR00268956,Withdrawn,1300.0,Expense,2022-02-06,,,,
15566,4474,AR00268955,Deposited,4800.0,Income,2022-02-06,,,,
15567,4474,AR00268957,Withdrawn,500.0,Expense,2022-02-06,,,,
15568,4474,AR00268958,Withdrawn,500.0,Expense,2022-02-06,,,,
15569,4474,AR00296588,Withdrawn,1000.0,Expense,2022-02-26,,,,
15570,4474,AR00296589,Withdrawn,500.0,Expense,2022-02-26,,,,
15571,4474,AR00296590,Deposited,3500.0,Income,2022-02-26,,,,
15572,4474,AR00296591,Withdrawn,6000.0,Expense,2022-02-26,,,,
15573,4474,AR00296593,Withdrawn,2000.0,Employee Payment,2022-02-26,,,,
15574,4474,AR00296592,Deposited,13000.0,Income,2022-02-26,,,,
15575,4474,AR00319999,Withdrawn,1800.0,Expense,2022-03-06,,,,
15576,4474,AR00337262,Withdrawn,700.0,Expense,2022-03-22,,,,
15577,4474,AR00337263,Withdrawn,300.0,Expense,2022-03-22,,,,
15578,4474,AR00352362,Withdrawn,600.0,Expense,2022-04-09,,,,
15579,4474,AR00352361,Withdrawn,10000.0,Expense,2022-04-09,,,,
15580,4474,AR00360534,Withdrawn,4000.0,Expense,2022-04-16,,,,
15581,4474,AR00360535,Withdrawn,500.0,Expense,2022-04-16,,,,
15582,4475,AR00038342,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15583,4475,AR00038343,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15584,4475,AR00038344,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15585,4475,AR00038341,Deposited,70000.0,Account,2021-06-28,cash,70000.0,equity,70000.0
15586,4475,AR00026836,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15587,4475,AR00026839,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15588,4475,AR00133839,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15589,4475,AR00133842,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15590,4475,AR00026832,Deposited,10000.0,Account,2021-05-13,cash,10000.0,equity,10000.0
15591,4475,AR00026831,Deposited,10000.0,Account,2021-05-13,cash,10000.0,equity,10000.0
15592,4475,AR00026833,Withdrawn,10000.0,Account,2021-05-13,withdrawal,10000.0,cash,10000.0
15593,4475,AR00026837,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15594,4475,AR00133841,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15595,4475,AR00026840,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15596,4475,AR00133838,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15597,4475,AR00026834,Withdrawn,18000.0,Account,2021-05-13,withdrawal,18000.0,cash,18000.0
15598,4475,AR00026835,Deposited,30000.0,Account,2021-05-13,cash,30000.0,equity,30000.0
15599,4475,AR00133837,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15600,4475,AR00026838,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15601,4475,AR00133840,Withdrawn,600.0,Employee Payment,2021-05-13,,,,
15602,4475,AR00026841,Withdrawn,600.0,Account,2021-05-13,withdrawal,600.0,cash,600.0
15603,4475,AR00030655,Deposited,2000.0,Account,2021-06-01,cash,2000.0,equity,2000.0
15604,4475,AR00030656,Withdrawn,5000.0,Account,2021-06-01,withdrawal,5000.0,cash,5000.0
15605,4475,AR00030657,Withdrawn,250.0,Account,2021-06-01,withdrawal,250.0,cash,250.0
15606,4475,AR00033964,Deposited,4500.0,Account,2021-06-14,cash,4500.0,equity,4500.0
15607,4475,AR00033965,Withdrawn,700.0,Account,2021-06-14,withdrawal,700.0,cash,700.0
15608,4475,AR00033966,Withdrawn,3000.0,Account,2021-06-14,withdrawal,3000.0,cash,3000.0
15609,4475,AR00132567,Withdrawn,700.0,Employee Payment,2021-06-14,,,,
15610,4475,AR00097050,Deposited,4500.0,Income,2021-06-14,,,,
15611,4475,AR00130374,Withdrawn,3000.0,Expense,2021-06-14,,,,
15612,4475,AR00035665,Deposited,1400.0,Account,2021-06-19,cash,1400.0,equity,1400.0
15613,4475,AR00097162,Deposited,1400.0,Income,2021-06-19,,,,
15614,4475,AR00035650,Deposited,7000.0,Account,2021-06-19,cash,7000.0,equity,7000.0
15615,4475,AR00097161,Deposited,7000.0,Income,2021-06-19,,,,
15616,4475,AR00035664,Withdrawn,2100.0,Account,2021-06-19,withdrawal,2100.0,cash,2100.0
15617,4475,AR00132479,Withdrawn,2100.0,Employee Payment,2021-06-19,,,,
15618,4475,AR00035651,Deposited,1500.0,Account,2021-06-19,cash,1500.0,equity,1500.0
15619,4475,AR00097163,Deposited,1500.0,Income,2021-06-19,,,,
15620,4475,AR00035663,Withdrawn,400.0,Account,2021-06-19,withdrawal,400.0,cash,400.0
15621,4475,AR00130461,Withdrawn,400.0,Expense,2021-06-19,,,,
15622,4475,AR00106820,Withdrawn,1200.0,Expense,2021-07-24,,,,
15623,4475,AR00055594,Deposited,25000.0,Income,2021-07-24,,,,
15624,4475,AR00106819,Withdrawn,25000.0,Expense,2021-07-24,,,,
15625,4475,AR00055595,Deposited,10000.0,Income,2021-07-24,,,,
15626,4475,AR00106821,Withdrawn,700.0,Expense,2021-07-24,,,,
15627,4475,AR00106822,Withdrawn,6500.0,Expense,2021-07-24,,,,
15628,4475,AR00122262,Withdrawn,2500.0,Employee Payment,2021-07-24,,,,
15629,4475,AR00122264,Withdrawn,2000.0,Employee Payment,2021-07-24,,,,
15630,4475,AR00055601,Deposited,13000.0,Income,2021-07-24,,,,
15631,4475,AR00122263,Withdrawn,1400.0,Employee Payment,2021-07-24,,,,
15632,4475,AR00144961,Withdrawn,3000.0,Expense,2021-09-20,,,,
15633,4475,AR00160313,Withdrawn,500.0,Expense,2021-10-13,,,,
15634,4475,AR00160316,Withdrawn,1000.0,Expense,2021-10-13,,,,
15635,4475,AR00160319,Withdrawn,6000.0,Expense,2021-10-13,,,,
15636,4475,AR00160381,Deposited,40000.0,Income,2021-10-13,,,,
15637,4475,AR00160382,Withdrawn,2300.0,Expense,2021-10-13,,,,
15638,4475,AR00162844,Withdrawn,2000.0,Employee Payment,2021-10-16,,,,
15639,4475,AR00162842,Withdrawn,6600.0,Expense,2021-10-16,,,,
15640,4475,AR00168280,Withdrawn,5600.0,Expense,2021-10-24,,,,
15641,4475,AR00174281,Withdrawn,4500.0,Expense,2021-10-31,,,,
15642,4475,AR00174288,Withdrawn,4500.0,Employee Payment,2021-10-31,,,,
15643,4475,AR00174282,Deposited,12000.0,Income,2021-10-31,,,,
15644,4475,AR00184308,Withdrawn,5000.0,Expense,2021-11-13,,,,
15645,4475,AR00184310,Withdrawn,500.0,Expense,2021-11-13,,,,
15646,4475,AR00184312,Withdrawn,2200.0,Employee Payment,2021-11-13,,,,
15647,4475,AR00184309,Withdrawn,5500.0,Expense,2021-11-13,,,,
15648,4475,AR00184311,Deposited,7000.0,Income,2021-11-13,,,,
15649,4475,AR00193998,Withdrawn,1500.0,Expense,2021-11-27,,,,
15650,4475,AR00193999,Withdrawn,3000.0,Expense,2021-11-27,,,,
15651,4475,AR00194000,Deposited,7000.0,Income,2021-11-27,,,,
15652,4475,AR00206305,Withdrawn,2100.0,Expense,2021-12-13,,,,
15653,4475,AR00206306,Withdrawn,800.0,Expense,2021-12-13,,,,
15654,4475,AR00206309,Withdrawn,3000.0,Expense,2021-12-13,,,,
15655,4475,AR00206307,Deposited,17000.0,Income,2021-12-13,,,,
15656,4475,AR00206310,Withdrawn,3000.0,Employee Payment,2021-12-13,,,,
15657,4475,AR00206308,Withdrawn,6100.0,Expense,2021-12-13,,,,
15658,4475,AR00236469,Withdrawn,8000.0,Expense,2022-01-09,,,,
15659,4475,AR00236473,Deposited,5000.0,Income,2022-01-09,,,,
15660,4475,AR00236475,Withdrawn,1100.0,Employee Payment,2022-01-09,,,,
15661,4475,AR00236470,Withdrawn,3620.0,Expense,2022-01-09,,,,
15662,4475,AR00236471,Withdrawn,5400.0,Expense,2022-01-09,,,,
15663,4475,AR00236474,Withdrawn,2450.0,Employee Payment,2022-01-09,,,,
15664,4475,AR00236472,Deposited,30000.0,Income,2022-01-09,,,,
15665,4475,AR00242111,Withdrawn,9000.0,Expense,2022-01-16,,,,
15666,4475,AR00242110,Withdrawn,4000.0,Employee Payment,2022-01-16,,,,
15667,4475,AR00242108,Withdrawn,8200.0,Expense,2022-01-16,,,,
15668,4475,AR00242109,Deposited,16000.0,Income,2022-01-16,,,,
15669,4475,AR00255657,Withdrawn,10910.0,Expense,2022-01-25,,,,
15670,4475,AR00255658,Deposited,17600.0,Income,2022-01-25,,,,
15671,4475,AR00255659,Withdrawn,2000.0,Employee Payment,2022-01-25,,,,
15672,4475,AR00284656,Withdrawn,500.0,Expense,2022-02-06,,,,
15673,4475,AR00284655,Withdrawn,40000.0,Expense,2022-02-06,,,,
15674,4475,AR00284654,Deposited,40000.0,Income Partial Payment,2022-02-06,,,,
15675,4475,AR00284657,Withdrawn,500.0,Expense,2022-02-06,,,,
15676,4475,AR00296576,Deposited,15000.0,Income Partial Payment,2022-02-26,,,,
15677,4475,AR00296577,Deposited,15000.0,Income Partial Payment,2022-02-26,,,,
15678,4475,AR00296578,Withdrawn,12000.0,Expense,2022-02-26,,,,
15679,4475,AR00296579,Withdrawn,2000.0,Expense,2022-02-26,,,,
15680,4475,AR00296580,Withdrawn,1700.0,Expense,2022-02-26,,,,
15681,4475,AR00296581,Withdrawn,1500.0,Employee Payment,2022-02-26,,,,
15682,4475,AR00296582,Deposited,8000.0,Income,2022-02-26,,,,
15683,4475,AR00320007,Withdrawn,2000.0,Employee Payment,2022-03-06,,,,
15684,4475,AR00320006,Deposited,15000.0,Income Partial Payment,2022-03-06,,,,
15685,4475,AR00337274,Withdrawn,10000.0,Expense,2022-03-22,,,,
15686,4475,AR00337276,Withdrawn,1000.0,Employee Payment,2022-03-22,,,,
15687,4475,AR00337275,Withdrawn,2000.0,Employee Payment,2022-03-22,,,,
15688,4475,AR00352339,Withdrawn,600.0,Expense,2022-04-09,,,,
15689,4475,AR00352341,Withdrawn,9000.0,Expense,2022-04-09,,,,
15690,4475,AR00352340,Deposited,50000.0,Income Partial Payment,2022-04-09,,,,
15691,4475,AR00352342,Withdrawn,11506.0,Expense,2022-04-09,,,,
15692,4475,AR00352345,Withdrawn,8000.0,Employee Payment,2022-04-09,,,,
15693,4475,AR00352343,Deposited,18500.0,Income,2022-04-09,,,,
15694,4475,AR00352344,Withdrawn,5000.0,Employee Payment,2022-04-09,,,,
15695,4475,AR00358802,Withdrawn,3300.0,Expense,2022-04-17,,,,
15696,4475,AR00358801,Deposited,8500.0,Income,2022-04-17,,,,
15697,4475,AR00499927,Withdrawn,2000.0,Employee Payment,2022-04-17,,,,
15698,4475,AR00358800,Withdrawn,5000.0,Expense,2022-04-17,,,,
15699,4477,AR00134689,Withdrawn,1870.0,Employee Payment,2021-04-25,,,,
15700,4477,AR00134688,Withdrawn,3251.0,Employee Payment,2021-04-25,,,,
15701,4477,AR00023388,Withdrawn,720.0,Account,2021-04-26,withdrawal,720.0,cash,720.0
15702,4477,AR00134674,Withdrawn,1030.0,Employee Payment,2021-04-25,,,,
15703,4477,AR00134678,Withdrawn,750.0,Employee Payment,2021-04-25,,,,
15704,4477,AR00134671,Withdrawn,580.0,Employee Payment,2021-04-26,,,,
15705,4477,AR00134687,Withdrawn,2700.0,Employee Payment,2021-04-25,,,,
15706,4477,AR00134692,Withdrawn,2700.0,Employee Payment,2021-04-25,,,,
15707,4477,AR00134680,Withdrawn,880.0,Employee Payment,2021-04-25,,,,
15708,4477,AR00023389,Withdrawn,300.0,Account,2021-04-26,withdrawal,300.0,cash,300.0
15709,4477,AR00023360,Withdrawn,770.0,Account,2021-04-25,withdrawal,770.0,cash,770.0
15710,4477,AR00023356,Withdrawn,1020.0,Account,2021-04-25,withdrawal,1020.0,cash,1020.0
15711,4477,AR00134670,Withdrawn,580.0,Employee Payment,2021-04-26,,,,
15712,4477,AR00134668,Withdrawn,300.0,Employee Payment,2021-04-26,,,,
15713,4477,AR00023351,Withdrawn,1545.0,Account,2021-04-25,withdrawal,1545.0,cash,1545.0
15714,4477,AR00023354,Withdrawn,2700.0,Account,2021-04-25,withdrawal,2700.0,cash,2700.0
15715,4477,AR00134667,Withdrawn,1750.0,Employee Payment,2021-04-26,,,,
15716,4477,AR00134675,Withdrawn,720.0,Employee Payment,2021-04-25,,,,
15717,4477,AR00023384,Withdrawn,500.0,Account,2021-04-25,withdrawal,500.0,cash,500.0
15718,4477,AR00023347,Withdrawn,1500.0,Account,2021-04-25,withdrawal,1500.0,cash,1500.0
15719,4477,AR00023357,Withdrawn,920.0,Account,2021-04-25,withdrawal,920.0,cash,920.0
15720,4477,AR00023355,Withdrawn,880.0,Account,2021-04-25,withdrawal,880.0,cash,880.0
15721,4477,AR00023349,Withdrawn,2700.0,Account,2021-04-25,withdrawal,2700.0,cash,2700.0
15722,4477,AR00134686,Withdrawn,880.0,Employee Payment,2021-04-25,,,,
15723,4477,AR00023382,Withdrawn,55.0,Account,2021-04-25,withdrawal,55.0,cash,55.0
15724,4477,AR00023383,Withdrawn,100.0,Account,2021-04-25,withdrawal,100.0,cash,100.0
15725,4477,AR00023386,Withdrawn,580.0,Account,2021-04-26,withdrawal,580.0,cash,580.0
15726,4477,AR00023350,Withdrawn,1800.0,Account,2021-04-25,withdrawal,1800.0,cash,1800.0
15727,4477,AR00134690,Withdrawn,1545.0,Employee Payment,2021-04-25,,,,
15728,4477,AR00023380,Withdrawn,720.0,Account,2021-04-25,withdrawal,720.0,cash,720.0
15729,4477,AR00134672,Withdrawn,500.0,Employee Payment,2021-04-25,,,,
15730,4477,AR00134682,Withdrawn,920.0,Employee Payment,2021-04-25,,,,
15731,4477,AR00023361,Withdrawn,750.0,Account,2021-04-25,withdrawal,750.0,cash,750.0
15732,4477,AR00134679,Withdrawn,770.0,Employee Payment,2021-04-25,,,,
